SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,50,-96.79,4.0649,0.2843
1,32,-96.29,4.0653,0.2586
1,7,-96.34,4.0653,0.2587
1,6,-96.09,4.0654,0.2587
1,3,-96.19,4.0653,0.2586
1,21,-96.13,4.0654,0.2582
1,42,-95.44,4.0655,0.2586
1,46,-96.41,4.0655,0.2844
1,38,-96.09,4.0656,0.2582
1,39,-96.27,4.0657,0.2582
1,36,-96.02,4.0658,0.2583
1,47,-95.96,4.0658,0.2586
1,41,-95.96,4.0658,0.2842
1,24,-96.29,4.0658,0.2843
1,27,-96.39,4.0659,0.2843
1,44,-96.74,4.0658,0.2843
1,28,-96.29,4.0660,0.2581
1,33,-96.63,4.0659,0.2843
1,14,-96.20,4.0660,0.2582
1,40,-96.20,4.0660,0.2586
1,11,-96.04,4.0661,0.2585
1,22,-96.10,4.0661,0.2586
1,17,-96.27,4.0661,0.2584
1,20,-96.18,4.0661,0.2586
1,34,-96.27,4.0661,0.2584
1,13,-96.36,4.0662,0.2586
1,2,-96.60,4.0662,0.2842
1,19,-96.16,4.0663,0.2585
1,43,-96.42,4.0661,0.2843
1,37,-96.49,4.0662,0.2584
1,25,-96.45,4.0662,0.2583
1,8,-96.42,4.0661,0.2842
1,29,-95.68,4.0663,0.2585
1,12,-96.51,4.0663,0.2585
1,26,-96.35,4.0663,0.2583
1,16,-96.10,4.0664,0.2843
1,5,-96.31,4.0664,0.2582
1,9,-96.39,4.0664,0.2842
1,15,-96.30,4.0664,0.2582
1,1,-95.60,4.0664,0.2585
1,31,-96.24,4.0665,0.2843
1,30,-96.05,4.0666,0.2842
1,49,-96.58,4.0667,0.2844
1,10,-96.03,4.0668,0.2580
1,23,-96.57,4.0668,0.2582
1,45,-95.70,4.0671,0.2842
1,35,-95.86,4.0671,0.2842
1,4,-96.67,4.0671,0.2583
1,18,-95.96,4.0673,0.2581
1,48,-96.11,4.0672,0.2842
2,50,-95.04,4.0644,0.2583
2,32,-95.60,4.0648,0.2581
2,7,-95.40,4.0648,0.2581
2,6,-96.01,4.0648,0.2582
2,3,-95.73,4.0649,0.2581
2,21,-94.82,4.0649,0.2576
2,42,-95.79,4.0651,0.2580
2,46,-95.66,4.0651,0.2582
2,38,-94.16,4.0651,0.2561
2,39,-94.93,4.0652,0.2576
2,36,-94.80,4.0653,0.2577
2,47,-95.66,4.0653,0.2580
2,41,-95.24,4.0654,0.2583
2,24,-94.90,4.0654,0.2583
2,27,-95.32,4.0654,0.2582
2,44,-94.96,4.0654,0.2583
2,28,-94.28,4.0655,0.2560
2,33,-95.75,4.0655,0.2582
2,14,-95.25,4.0656,0.2576
2,40,-96.01,4.0655,0.2580
2,11,-95.10,4.0656,0.2579
2,22,-96.03,4.0656,0.2580
2,17,-94.95,4.0656,0.2579
2,20,-95.57,4.0657,0.2580
2,34,-94.74,4.0657,0.2578
2,13,-96.00,4.0657,0.2580
2,2,-95.00,4.0657,0.2582
2,19,-95.75,4.0657,0.2580
2,43,-95.02,4.0657,0.2583
2,37,-94.88,4.0658,0.2578
2,25,-95.02,4.0658,0.2577
2,8,-95.43,4.0657,0.2583
