SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,17,-79.45,2.6981,0.1364
1,25,-83.64,2.6986,0.1642
1,49,-80.82,2.6986,0.1363
1,42,-84.19,2.6921,0.1707
1,30,-80.38,2.6987,0.1364
1,16,-81.09,2.6989,0.1642
1,4,-82.25,2.6920,0.1710
1,12,-82.28,2.6922,0.1429
1,10,-83.78,2.6922,0.1708
1,50,-84.25,2.6924,0.1435
1,11,-80.03,2.6990,0.1364
1,32,-80.23,2.6991,0.1363
1,8,-81.33,2.6993,0.1642
1,47,-83.88,2.6925,0.1435
1,43,-84.28,2.6992,0.1367
1,9,-79.80,2.6994,0.1372
1,39,-80.19,2.6992,0.1364
1,5,-80.38,2.6993,0.1363
1,13,-80.44,2.6993,0.1363
1,7,-80.56,2.6993,0.1364
1,29,-75.32,2.6991,0.1383
1,45,-77.89,2.6992,0.1367
1,40,-80.04,2.6993,0.1364
1,23,-84.34,2.6927,0.1435
1,38,-82.39,2.6927,0.1710
1,19,-80.59,2.6994,0.1363
1,15,-80.35,2.6994,0.1363
1,2,-82.58,2.6927,0.1710
1,35,-80.19,2.6994,0.1364
1,31,-81.69,2.6996,0.1642
1,26,-80.53,2.6996,0.1642
1,46,-80.30,2.6994,0.1364
1,3,-79.12,2.6993,0.1367
1,21,-80.19,2.6993,0.1366
1,24,-84.30,2.6995,0.1376
1,41,-80.35,2.6994,0.1364
1,22,-84.19,2.6929,0.1435
1,36,-83.68,2.6996,0.1376
1,44,-82.75,2.6929,0.1710
1,28,-80.69,2.6996,0.1364
1,20,-82.83,2.6930,0.1709
1,48,-81.59,2.6995,0.1642
1,34,-81.92,2.6931,0.1710
1,1,-80.48,2.6996,0.1642
1,6,-80.25,2.6998,0.1366
1,37,-80.49,2.6999,0.1366
1,27,-84.64,2.6934,0.1444
1,14,-83.35,2.6937,0.1444
1,18,-80.47,2.7003,0.1363
1,33,-80.46,2.7003,0.1363
2,17,-77.57,2.6928,0.1446
2,25,-82.92,2.6903,0.1473
2,49,-78.37,2.6932,0.1445
2,42,-81.30,2.6904,0.1473
2,30,-77.87,2.6933,0.1445
2,16,-84.41,2.6906,0.1471
2,4,-84.05,2.6906,0.1472
2,12,-79.46,2.6916,0.1463
2,10,-84.05,2.6906,0.1474
2,50,-80.98,2.6907,0.1473
2,11,-78.18,2.6937,0.1445
2,32,-77.75,2.6937,0.1445
2,8,-84.63,2.6910,0.1474
2,47,-83.26,2.6909,0.1474
2,43,-84.14,2.6909,0.1474
2,9,-84.01,2.6911,0.1472
2,39,-78.21,2.6939,0.1445
2,5,-77.82,2.6939,0.1445
2,13,-77.58,2.6940,0.1445
2,7,-77.74,2.6940,0.1445
2,29,-79.18,2.6923,0.1465
2,45,-80.34,2.6923,0.1465
2,40,-78.21,2.6940,0.1445
2,23,-82.86,2.6911,0.1474
2,38,-83.85,2.6912,0.1474
2,19,-77.88,2.6940,0.1444
2,15,-77.97,2.6940,0.1445
2,2,-82.74,2.6912,0.1473
2,35,-78.03,2.6940,0.1445
2,31,-84.43,2.6913,0.1474
2,26,-83.98,2.6913,0.1473
2,46,-78.25,2.6940,0.1445
2,3,-81.32,2.6923,0.1464
2,21,-79.57,2.6923,0.1464
2,24,-84.57,2.6912,0.1473
2,41,-78.06,2.6923,0.1463
2,22,-81.38,2.6913,0.1472
2,36,-84.54,2.6914,0.1473
2,44,-83.22,2.6914,0.1475
2,28,-77.66,2.6924,0.1463
2,20,-83.27,2.6915,0.1475
2,48,-80.35,2.6926,0.1466
2,34,-83.37,2.6917,0.1474
2,1,-80.36,2.6927,0.1467
2,6,-80.86,2.6929,0.1464
2,37,-79.87,2.6929,0.1464
2,27,-83.14,2.6918,0.1474
2,14,-80.66,2.6930,0.1464
2,18,-78.17,2.6949,0.1444
2,33,-78.02,2.6949,0.1444
3,17,-80.73,2.6909,0.1462
3,25,-81.44,2.6920,0.1453
3,49,-81.25,2.6914,0.1462
3,42,-80.65,2.6922,0.1454
3,30,-82.44,2.6915,0.1462
3,16,-83.08,2.6911,0.1462
3,4,-81.69,2.6911,0.1463
3,12,-80.31,2.6916,0.1461
3,10,-80.75,2.6923,0.1453
3,50,-80.51,2.6925,0.1454
3,11,-81.72,2.6919,0.1462
3,32,-81.03,2.6919,0.1462
3,8,-82.96,2.6915,0.1462
3,47,-80.81,2.6926,0.1453
3,43,-81.55,2.6926,0.1453
3,9,-83.32,2.6916,0.1460
3,39,-82.12,2.6921,0.1462
3,5,-80.89,2.6921,0.1462
3,13,-80.71,2.6922,0.1462
3,7,-83.03,2.6922,0.1462
3,29,-83.29,2.6914,0.1475
3,45,-83.49,2.6914,0.1472
3,40,-81.59,2.6922,0.1462
3,23,-80.81,2.6928,0.1453
3,38,-82.93,2.6918,0.1463
3,19,-81.94,2.6922,0.1461
3,15,-81.84,2.6922,0.1461
3,2,-82.38,2.6918,0.1463
3,35,-80.94,2.6922,0.1462
3,31,-82.80,2.6928,0.1452
3,26,-83.02,2.6928,0.1452
3,46,-82.50,2.6922,0.1462
3,3,-82.85,2.6915,0.1471
3,21,-82.42,2.6923,0.1463
3,24,-81.99,2.6929,0.1453
3,41,-82.16,2.6923,0.1462
3,22,-80.59,2.6930,0.1454
3,36,-82.02,2.6919,0.1464
3,44,-82.39,2.6920,0.1463
3,28,-82.75,2.6924,0.1462
3,20,-82.42,2.6920,0.1463
3,48,-81.31,2.6920,0.1473
3,34,-83.39,2.6922,0.1462
3,1,-81.63,2.6921,0.1473
3,6,-82.75,2.6924,0.1468
3,37,-82.15,2.6924,0.1467
3,27,-81.18,2.6935,0.1453
3,14,-79.47,2.6938,0.1453
3,18,-81.81,2.6931,0.1461
3,33,-81.63,2.6931,0.1461
4,17,-80.52,2.6901,0.1440
4,25,-82.54,2.6922,0.1431
