SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,25,-117.89,6.7736,0.4380
1,41,-118.30,6.7738,0.4386
1,4,-118.08,6.7738,0.4388
1,3,-118.11,6.7744,0.4377
1,28,-118.10,6.7745,0.4377
1,20,-117.80,6.7739,0.4387
1,48,-118.38,6.7740,0.4388
1,33,-117.99,6.7746,0.4379
1,8,-118.20,6.7746,0.4380
1,50,-118.59,6.7747,0.4377
1,46,-118.48,6.7742,0.4386
1,37,-117.98,6.7748,0.4379
1,15,-118.34,6.7744,0.4380
1,23,-118.34,6.7743,0.4386
1,45,-117.93,6.7724,0.4400
1,40,-118.27,6.7743,0.4387
1,36,-118.16,6.7749,0.4379
1,1,-118.31,6.7744,0.4388
1,34,-118.22,6.7725,0.4400
1,10,-118.49,6.7749,0.4377
1,12,-118.41,6.7745,0.4380
1,16,-118.24,6.7750,0.4378
1,7,-118.45,6.7750,0.4380
1,38,-118.45,6.7750,0.4378
1,44,-118.51,6.7746,0.4380
1,2,-118.68,6.7751,0.4378
1,24,-118.56,6.7751,0.4378
1,39,-118.17,6.7726,0.4399
1,21,-118.66,6.7750,0.4383
1,5,-118.25,6.7751,0.4378
1,6,-118.32,6.7745,0.4388
1,22,-118.62,6.7751,0.4376
1,19,-118.41,6.7747,0.4380
1,43,-117.96,6.7746,0.4387
1,47,-117.03,6.7728,0.4397
1,13,-118.19,6.7728,0.4399
1,14,-118.28,6.7753,0.4378
1,29,-118.69,6.7754,0.4376
1,32,-118.70,6.7753,0.4383
1,49,-117.73,6.7754,0.4379
1,26,-118.13,6.7754,0.4378
1,11,-118.32,6.7754,0.4379
1,31,-118.77,6.7755,0.4376
1,30,-118.19,6.7751,0.4380
1,18,-118.38,6.7751,0.4386
1,35,-118.34,6.7757,0.4378
1,42,-118.14,6.7758,0.4378
1,27,-117.96,6.7762,0.4378
1,17,-118.25,6.7758,0.4379
1,9,-118.36,6.7764,0.4379
2,25,-118.81,6.7758,0.4061
2,41,-119.23,6.7768,0.4057
2,4,-118.48,6.7731,0.3751
2,3,-118.41,6.7766,0.4062
2,28,-117.74,6.7767,0.4061
2,20,-118.97,6.7732,0.3750
2,48,-118.06,6.7733,0.3751
2,33,-119.40,6.7768,0.4060
