SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,48,-46.31,0.6746,0.0006
1,25,-51.70,0.6747,0.0472
1,45,-48.94,0.6751,0.0467
1,38,-54.00,0.6752,0.0469
1,16,-46.10,0.6753,0.0006
1,34,-52.18,0.6754,0.0468
1,44,-54.17,0.6750,0.0233
1,5,-52.06,0.6756,0.0470
1,31,-51.99,0.6757,0.0470
1,32,-46.66,0.6755,0.0006
1,4,-46.62,0.6756,0.0007
1,14,-46.57,0.6755,0.0008
1,21,-52.49,0.6755,0.0228
1,22,-53.27,0.6752,0.0232
1,8,-46.50,0.6757,0.0008
1,18,-54.43,0.6756,0.0468
1,35,-46.31,0.6757,0.0006
1,37,-52.82,0.6756,0.0468
1,1,-46.85,0.6757,0.0008
1,28,-50.60,0.6757,0.0226
1,11,-47.32,0.6757,0.0008
1,3,-47.90,0.6758,0.0006
1,19,-52.18,0.6754,0.0232
1,20,-46.34,0.6758,0.0006
1,49,-46.10,0.6758,0.0006
1,46,-47.81,0.6758,0.0224
1,6,-48.81,0.6758,0.0467
1,24,-46.35,0.6759,0.0006
1,10,-51.67,0.6759,0.0226
1,43,-54.50,0.6759,0.0226
1,47,-46.98,0.6759,0.0006
1,9,-55.63,0.6755,0.0231
1,15,-49.35,0.6759,0.0467
1,36,-52.22,0.6759,0.0227
1,50,-54.18,0.6758,0.0469
1,12,-55.29,0.6758,0.0227
1,26,-51.72,0.6759,0.0226
1,29,-48.52,0.6759,0.0006
1,30,-52.15,0.6758,0.0472
1,42,-53.74,0.6760,0.0470
1,7,-52.63,0.6761,0.0227
1,2,-46.76,0.6761,0.0224
1,17,-54.36,0.6761,0.0468
1,33,-54.34,0.6758,0.0233
1,39,-54.11,0.6763,0.0468
1,23,-47.17,0.6764,0.0224
1,40,-46.89,0.6765,0.0008
1,27,-53.30,0.6765,0.0226
1,41,-53.23,0.6763,0.0230
1,13,-51.39,0.6769,0.0469
2,48,-53.24,0.6755,0.0027
2,25,-50.49,0.6758,0.0024
2,45,-51.00,0.6761,0.0026
2,38,-51.74,0.6762,0.0026
2,16,-51.99,0.6762,0.0192
2,34,-51.34,0.6763,0.0026
2,44,-54.55,0.6761,0.0191
2,5,-49.99,0.6765,0.0022
2,31,-49.63,0.6766,0.0022
2,32,-52.19,0.6764,0.0192
2,4,-51.23,0.6764,0.0192
2,14,-51.24,0.6765,0.0192
2,21,-54.18,0.6763,0.0192
2,22,-55.41,0.6763,0.0191
2,8,-50.88,0.6766,0.0192
2,18,-52.47,0.6766,0.0026
2,35,-52.13,0.6765,0.0192
2,37,-51.54,0.6766,0.0026
2,1,-50.67,0.6766,0.0192
2,28,-56.22,0.6766,0.0192
2,11,-50.23,0.6766,0.0192
2,3,-54.00,0.6766,0.0192
2,19,-57.19,0.6765,0.0191
2,20,-52.20,0.6767,0.0192
2,49,-51.72,0.6767,0.0192
2,46,-50.41,0.6767,0.0192
2,6,-50.89,0.6768,0.0192
2,24,-51.98,0.6767,0.0027
2,10,-56.33,0.6767,0.0192
2,43,-56.18,0.6767,0.0192
2,47,-53.92,0.6767,0.0192
2,9,-53.06,0.6766,0.0191
2,50,-52.50,0.6769,0.0024
2,15,-50.94,0.6768,0.0192
2,36,-56.94,0.6767,0.0192
2,26,-56.34,0.6767,0.0192
2,12,-55.30,0.6767,0.0192
2,29,-54.15,0.6768,0.0028
2,30,-50.40,0.6770,0.0023
2,42,-50.30,0.6771,0.0024
2,7,-56.39,0.6769,0.0192
2,2,-50.39,0.6770,0.0192
2,17,-52.77,0.6772,0.0025
2,33,-55.13,0.6769,0.0191
2,39,-53.05,0.6773,0.0024
2,23,-50.02,0.6774,0.0192
2,40,-50.29,0.6774,0.0027
2,27,-55.89,0.6774,0.0192
2,41,-53.58,0.6774,0.0191
2,13,-49.87,0.6778,0.0022
3,48,-52.01,0.6730,0.0224
3,25,-51.69,0.6732,0.0208
3,45,-52.04,0.6736,0.0223
3,38,-52.01,0.6737,0.0206
3,16,-51.46,0.6737,0.0224
3,34,-53.43,0.6738,0.0205
3,44,-51.38,0.6740,0.0182
3,5,-52.40,0.6738,0.0221
3,31,-52.21,0.6738,0.0221
3,32,-51.38,0.6739,0.0225
3,4,-52.80,0.6739,0.0224
3,14,-51.74,0.6740,0.0224
3,21,-51.14,0.6739,0.0187
3,22,-51.72,0.6742,0.0183
3,8,-51.69,0.6741,0.0224
3,18,-53.12,0.6741,0.0205
3,35,-51.25,0.6740,0.0224
3,37,-53.74,0.6741,0.0205
3,1,-51.58,0.6741,0.0224
3,28,-49.55,0.6741,0.0187
3,11,-51.63,0.6741,0.0224
3,3,-51.13,0.6741,0.0225
3,19,-49.47,0.6744,0.0182
3,20,-51.32,0.6742,0.0224
3,49,-51.54,0.6742,0.0224
3,46,-55.42,0.6742,0.0223
3,6,-51.95,0.6743,0.0223
3,24,-51.42,0.6742,0.0224
3,10,-49.40,0.6742,0.0226
3,43,-49.71,0.6742,0.0011
3,47,-51.68,0.6742,0.0225
3,9,-52.09,0.6745,0.0183
3,50,-51.17,0.6743,0.0206
3,15,-53.72,0.6743,0.0223
3,36,-50.86,0.6742,0.0226
3,26,-49.39,0.6742,0.0226
3,12,-51.33,0.6742,0.0227
3,29,-51.21,0.6743,0.0225
3,30,-50.98,0.6743,0.0221
3,42,-52.86,0.6745,0.0222
3,7,-50.69,0.6744,0.0226
3,2,-53.23,0.6745,0.0223
3,17,-51.98,0.6746,0.0205
3,33,-51.92,0.6749,0.0006
3,39,-52.61,0.6748,0.0205
3,23,-53.98,0.6749,0.0223
3,40,-52.74,0.6749,0.0224
3,27,-49.68,0.6751,0.0223
3,41,-50.70,0.6749,0.0227
3,13,-53.19,0.6751,0.0221
4,48,-53.51,0.6727,0.0228
4,25,-49.03,0.6727,0.0457
4,45,-50.11,0.6732,0.0228
4,38,-49.11,0.6733,0.0227
4,16,-50.91,0.6734,0.0228
4,34,-49.91,0.6734,0.0228
4,44,-52.14,0.6734,0.0233
4,5,-53.13,0.6733,0.0226
4,31,-53.32,0.6734,0.0226
4,32,-51.77,0.6736,0.0450
4,4,-51.00,0.6736,0.0228
4,14,-51.56,0.6736,0.0228
4,21,-54.65,0.6737,0.0448
4,22,-54.70,0.6737,0.0447
4,8,-51.41,0.6737,0.0228
4,18,-49.48,0.6737,0.0227
4,35,-51.44,0.6738,0.0228
4,37,-49.38,0.6737,0.0227
4,1,-51.35,0.6738,0.0228
4,28,-51.95,0.6739,0.0449
4,11,-52.07,0.6738,0.0228
4,3,-51.08,0.6739,0.0449
4,19,-54.70,0.6738,0.0232
4,20,-51.60,0.6739,0.0450
4,49,-50.29,0.6739,0.0228
4,46,-50.89,0.6739,0.0228
4,6,-49.56,0.6739,0.0227
4,24,-51.69,0.6740,0.0450
4,10,-53.97,0.6740,0.0229
4,43,-51.32,0.6740,0.0448
4,47,-50.16,0.6740,0.0449
4,9,-54.64,0.6740,0.0447
4,50,-49.46,0.6739,0.0227
4,15,-49.56,0.6739,0.0227
4,36,-53.48,0.6740,0.0448
4,26,-53.98,0.6740,0.0229
4,12,-50.67,0.6740,0.0447
4,29,-52.14,0.6740,0.0449
4,30,-49.43,0.6738,0.0226
4,42,-48.59,0.6740,0.0226
4,7,-53.39,0.6742,0.0448
4,2,-50.27,0.6742,0.0228
4,17,-49.72,0.6742,0.0227
4,33,-52.34,0.6743,0.0233
4,39,-49.87,0.6743,0.0226
4,23,-49.64,0.6746,0.0227
4,40,-50.56,0.6746,0.0227
4,27,-54.25,0.6747,0.0448
4,41,-53.94,0.6747,0.0229
4,13,-51.56,0.6749,0.0223
5,48,-53.21,0.6746,0.0221
5,25,-57.26,0.6747,0.0219
5,45,-52.37,0.6751,0.0221
5,38,-52.51,0.6752,0.0203
5,16,-53.08,0.6751,0.0224
5,34,-51.91,0.6754,0.0220
5,44,-53.41,0.6749,0.0035
5,5,-54.12,0.6759,0.0212
5,31,-54.33,0.6759,0.0212
5,32,-53.47,0.6752,0.0224
5,4,-53.72,0.6753,0.0224
5,14,-51.60,0.6753,0.0223
5,21,-54.92,0.6752,0.0178
5,22,-52.96,0.6752,0.0033
5,8,-51.89,0.6754,0.0223
5,18,-52.20,0.6756,0.0203
5,35,-53.30,0.6754,0.0224
5,37,-50.27,0.6756,0.0203
5,1,-52.16,0.6755,0.0223
5,28,-54.84,0.6754,0.0225
5,11,-53.01,0.6755,0.0223
5,3,-55.09,0.6755,0.0225
5,19,-53.28,0.6753,0.0034
5,20,-53.33,0.6755,0.0224
5,49,-53.28,0.6755,0.0224
5,46,-51.13,0.6756,0.0223
5,6,-52.33,0.6758,0.0220
5,24,-53.46,0.6756,0.0224
5,10,-55.03,0.6755,0.0225
5,43,-58.24,0.6755,0.0226
5,47,-54.35,0.6756,0.0224
5,9,-53.68,0.6755,0.0033
5,50,-53.64,0.6758,0.0203
5,15,-52.12,0.6759,0.0220
5,36,-54.25,0.6755,0.0226
5,26,-55.02,0.6756,0.0225
5,12,-56.29,0.6755,0.0226
5,29,-55.43,0.6756,0.0225
5,30,-55.35,0.6763,0.0213
5,42,-56.73,0.6759,0.0219
5,7,-54.41,0.6757,0.0226
5,2,-52.14,0.6759,0.0223
5,17,-51.99,0.6761,0.0203
