SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,20,-67.66,1.3547,0.1055
1,26,-67.38,1.3547,0.1057
1,48,-67.12,1.3552,0.1056
1,9,-67.67,1.3550,0.1062
1,2,-67.07,1.3552,0.1058
1,28,-67.49,1.3554,0.1053
1,49,-68.18,1.3556,0.1053
1,42,-67.85,1.3552,0.1057
1,5,-67.49,1.3557,0.1054
1,8,-64.93,1.3555,0.1050
1,1,-65.54,1.3553,0.1056
1,19,-66.96,1.3554,0.1061
1,24,-67.61,1.3559,0.1053
1,37,-65.28,1.3559,0.0780
1,12,-66.91,1.3560,0.1054
1,46,-65.31,1.3559,0.0769
1,32,-67.20,1.3560,0.1054
1,25,-66.92,1.3556,0.1057
1,50,-67.34,1.3559,0.1057
1,33,-65.21,1.3557,0.1055
1,41,-66.92,1.3562,0.1053
1,34,-66.90,1.3562,0.1053
1,7,-65.89,1.3557,0.1057
1,29,-67.00,1.3562,0.1053
1,39,-66.86,1.3562,0.1053
1,10,-65.69,1.3561,0.0780
1,15,-66.99,1.3562,0.1053
1,45,-67.04,1.3562,0.1054
1,21,-64.87,1.3559,0.0771
1,4,-66.91,1.3562,0.1054
1,6,-67.52,1.3561,0.1057
1,16,-66.83,1.3563,0.1053
1,31,-66.33,1.3558,0.1056
1,44,-67.23,1.3563,0.1054
1,18,-66.60,1.3559,0.1061
1,3,-67.31,1.3561,0.1057
1,40,-66.44,1.3564,0.1053
1,43,-67.85,1.3565,0.1055
1,11,-67.86,1.3565,0.1055
1,35,-67.72,1.3565,0.1054
1,13,-65.09,1.3561,0.1055
1,17,-65.61,1.3562,0.1060
1,14,-65.66,1.3563,0.1057
1,30,-64.54,1.3565,0.1054
1,23,-67.21,1.3570,0.1054
1,22,-67.60,1.3569,0.1056
1,36,-67.01,1.3572,0.1053
1,47,-64.97,1.3568,0.1060
1,27,-66.30,1.3571,0.1057
1,38,-66.56,1.3572,0.1056
2,20,-67.32,1.3552,0.0757
2,26,-68.33,1.3555,0.0760
2,48,-67.63,1.3557,0.0756
2,9,-66.51,1.3558,0.0755
2,2,-67.46,1.3558,0.0756
2,28,-67.85,1.3558,0.0759
2,49,-68.43,1.3560,0.0758
2,42,-67.95,1.3560,0.0759
2,5,-68.43,1.3561,0.0758
2,8,-65.71,1.3562,0.1015
2,1,-67.96,1.3561,0.0760
2,19,-67.06,1.3562,0.0755
2,24,-68.72,1.3563,0.0758
2,37,-64.89,1.3564,0.1014
2,12,-69.06,1.3565,0.0756
2,46,-67.37,1.3565,0.0750
2,32,-68.73,1.3564,0.0758
2,25,-67.81,1.3564,0.0759
2,50,-67.72,1.3567,0.0755
2,33,-68.09,1.3565,0.1018
2,41,-69.11,1.3566,0.0758
2,34,-69.05,1.3566,0.0758
2,7,-68.07,1.3566,0.0759
2,29,-69.02,1.3566,0.0758
2,39,-69.09,1.3566,0.0758
2,10,-64.78,1.3567,0.1014
2,15,-69.76,1.3566,0.0758
2,45,-69.51,1.3566,0.0757
2,21,-67.17,1.3567,0.0750
2,4,-69.26,1.3566,0.0757
2,6,-67.20,1.3568,0.0755
2,16,-69.84,1.3567,0.0758
2,31,-67.91,1.3566,0.0759
2,44,-69.42,1.3568,0.0756
2,18,-67.13,1.3567,0.0755
2,3,-66.98,1.3569,0.0755
2,40,-68.01,1.3567,0.0758
2,43,-67.04,1.3570,0.0755
2,11,-67.18,1.3570,0.0755
2,35,-67.84,1.3570,0.0756
2,13,-67.69,1.3569,0.1018
2,17,-67.20,1.3570,0.0755
2,14,-68.26,1.3571,0.0758
2,30,-66.03,1.3573,0.1017
2,23,-68.14,1.3575,0.0755
2,22,-67.46,1.3577,0.0755
2,36,-67.99,1.3577,0.0756
2,47,-67.06,1.3576,0.0754
2,27,-68.42,1.3579,0.0754
2,38,-67.76,1.3579,0.0754
3,20,-67.89,1.3554,0.1072
3,26,-66.48,1.3558,0.1048
3,48,-68.93,1.3559,0.1071
3,9,-68.24,1.3561,0.1025
3,2,-69.58,1.3562,0.1023
3,28,-66.26,1.3561,0.1072
3,49,-66.71,1.3563,0.1072
3,42,-66.73,1.3563,0.1072
3,5,-67.50,1.3564,0.1072
3,8,-65.56,1.3564,0.1052
3,1,-66.19,1.3565,0.1048
3,19,-69.19,1.3567,0.1022
3,24,-67.32,1.3566,0.1072
3,37,-65.69,1.3566,0.1052
3,12,-68.77,1.3567,0.1023
3,46,-66.55,1.3568,0.1026
3,32,-67.85,1.3568,0.1071
3,25,-66.67,1.3568,0.1072
3,50,-69.61,1.3569,0.1069
3,33,-65.96,1.3568,0.1074
3,41,-67.43,1.3569,0.1071
3,34,-67.12,1.3569,0.1072
3,7,-65.95,1.3569,0.1073
3,29,-67.68,1.3569,0.1045
3,39,-67.46,1.3569,0.1071
3,10,-65.60,1.3568,0.1052
3,15,-68.00,1.3569,0.1045
3,45,-68.23,1.3569,0.1045
3,21,-66.08,1.3570,0.1026
3,4,-68.10,1.3570,0.1045
3,6,-69.21,1.3570,0.1069
3,16,-67.31,1.3570,0.1046
3,31,-66.11,1.3570,0.1073
3,44,-68.54,1.3570,0.1023
3,18,-67.77,1.3571,0.1024
3,3,-69.04,1.3571,0.1069
3,40,-67.16,1.3571,0.1072
3,43,-69.15,1.3572,0.1070
3,11,-68.94,1.3572,0.1070
3,35,-68.44,1.3573,0.1023
3,13,-66.46,1.3573,0.1073
3,17,-67.57,1.3573,0.1025
3,14,-66.94,1.3575,0.1021
3,30,-66.07,1.3576,0.1074
3,23,-67.63,1.3577,0.1070
3,22,-68.56,1.3579,0.1023
3,36,-68.00,1.3579,0.1070
3,47,-65.95,1.3580,0.1025
3,27,-67.77,1.3581,0.1023
3,38,-68.48,1.3581,0.1023
4,20,-64.53,1.3552,0.1053
4,26,-65.06,1.3556,0.0767
4,48,-65.31,1.3557,0.0764
4,9,-65.93,1.3559,0.1049
4,2,-66.05,1.3559,0.1051
4,28,-65.89,1.3559,0.1053
4,49,-65.47,1.3561,0.0765
4,42,-66.14,1.3561,0.1053
4,5,-64.83,1.3562,0.0765
4,8,-67.22,1.3562,0.0770
4,1,-66.23,1.3563,0.0767
4,19,-65.15,1.3564,0.1049
4,24,-65.32,1.3564,0.0765
4,37,-68.43,1.3565,0.0769
4,12,-64.88,1.3565,0.1051
4,46,-65.00,1.3566,0.1046
4,32,-64.61,1.3565,0.0764
4,25,-66.45,1.3566,0.0765
4,50,-65.23,1.3566,0.1051
4,33,-65.88,1.3566,0.0767
4,41,-65.03,1.3567,0.0764
4,34,-65.36,1.3567,0.0765
4,7,-66.46,1.3567,0.0765
4,29,-64.54,1.3567,0.0764
4,39,-65.03,1.3567,0.0764
4,10,-68.33,1.3566,0.0770
4,15,-64.41,1.3567,0.1052
4,45,-64.57,1.3567,0.1052
4,21,-64.89,1.3568,0.1046
4,4,-64.69,1.3567,0.1052
4,6,-65.41,1.3568,0.1051
4,16,-64.88,1.3568,0.0764
4,31,-65.66,1.3567,0.0766
4,44,-64.41,1.3568,0.0764
4,18,-66.19,1.3569,0.1049
4,3,-65.19,1.3568,0.1051
4,40,-65.74,1.3568,0.0765
4,43,-65.26,1.3570,0.1051
4,11,-65.27,1.3570,0.1051
4,35,-65.08,1.3570,0.0764
4,13,-66.29,1.3570,0.1054
4,17,-67.37,1.3571,0.1049
4,14,-65.96,1.3572,0.1052
4,30,-67.58,1.3574,0.1055
4,23,-65.37,1.3575,0.1051
4,22,-64.92,1.3576,0.1050
4,36,-65.15,1.3577,0.1051
4,47,-64.96,1.3578,0.1048
4,27,-65.82,1.3578,0.1049
4,38,-64.60,1.3579,0.1049
5,20,-63.16,1.3560,0.0758
5,26,-63.56,1.3564,0.0759
5,48,-63.88,1.3565,0.0756
5,9,-64.71,1.3568,0.0735
5,2,-63.88,1.3568,0.0755
5,28,-63.36,1.3568,0.0758
5,49,-64.01,1.3569,0.0758
5,42,-63.89,1.3569,0.0758
5,5,-64.86,1.3570,0.0757
5,8,-67.33,1.3572,0.0761
5,1,-64.27,1.3571,0.0760
5,19,-64.20,1.3574,0.0734
5,24,-64.51,1.3573,0.0757
5,37,-66.96,1.3576,0.0760
5,12,-65.27,1.3573,0.0756
5,46,-67.62,1.3574,0.0752
5,32,-64.73,1.3574,0.0757
5,25,-63.91,1.3574,0.0758
5,50,-65.02,1.3575,0.0736
5,33,-63.79,1.3575,0.0759
5,41,-64.76,1.3575,0.0757
5,34,-64.39,1.3575,0.0757
5,7,-63.18,1.3575,0.0758
5,29,-64.73,1.3575,0.0757
5,39,-64.72,1.3575,0.0757
5,10,-66.76,1.3578,0.0759
5,15,-64.71,1.3576,0.0757
5,45,-64.51,1.3576,0.0757
5,21,-66.33,1.3576,0.0753
5,4,-64.57,1.3576,0.0757
5,6,-65.42,1.3577,0.0736
5,16,-64.99,1.3576,0.0757
5,31,-63.16,1.3576,0.0758
5,44,-65.00,1.3576,0.0757
