SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,48,-54.66,0.6693,0.0285
1,25,-56.32,0.6697,0.0280
1,45,-55.87,0.6699,0.0448
1,38,-54.42,0.6701,0.0282
1,16,-53.51,0.6701,0.0285
1,34,-55.27,0.6702,0.0283
1,44,-54.14,0.6710,0.0462
1,5,-56.17,0.6704,0.0278
1,31,-56.17,0.6705,0.0278
1,32,-53.84,0.6702,0.0285
1,4,-54.29,0.6703,0.0285
1,14,-55.27,0.6703,0.0448
1,21,-55.46,0.6702,0.0474
1,22,-54.96,0.6702,0.0473
1,8,-55.12,0.6704,0.0448
1,18,-53.91,0.6705,0.0282
1,35,-53.67,0.6704,0.0285
1,37,-53.75,0.6705,0.0283
1,1,-55.06,0.6705,0.0447
1,28,-54.77,0.6704,0.0474
1,11,-54.93,0.6705,0.0447
1,3,-53.78,0.6705,0.0286
1,19,-54.35,0.6714,0.0463
1,20,-53.73,0.6705,0.0285
1,49,-53.69,0.6705,0.0285
1,46,-55.16,0.6706,0.0448
1,6,-54.69,0.6706,0.0448
1,24,-53.77,0.6706,0.0285
1,10,-54.85,0.6706,0.0474
1,43,-55.06,0.6705,0.0474
1,47,-53.98,0.6706,0.0285
1,9,-55.62,0.6705,0.0473
1,15,-54.63,0.6707,0.0448
1,36,-55.17,0.6706,0.0474
1,50,-54.62,0.6707,0.0449
1,12,-55.16,0.6705,0.0474
1,26,-54.86,0.6706,0.0474
1,29,-53.82,0.6706,0.0475
1,30,-57.49,0.6709,0.0279
1,42,-56.81,0.6710,0.0280
1,7,-55.13,0.6707,0.0474
1,2,-54.86,0.6709,0.0447
1,17,-54.68,0.6710,0.0477
1,33,-53.03,0.6718,0.0462
1,39,-55.30,0.6712,0.0477
1,23,-54.39,0.6712,0.0447
1,40,-54.55,0.6713,0.0475
1,27,-54.80,0.6712,0.0474
1,41,-55.44,0.6712,0.0473
1,13,-57.11,0.6717,0.0278
2,48,-51.60,0.6702,0.0259
2,25,-52.87,0.6706,0.0260
2,45,-52.66,0.6708,0.0259
2,38,-52.80,0.6710,0.0259
2,16,-52.27,0.6710,0.0259
2,34,-53.18,0.6711,0.0259
2,44,-54.24,0.6718,0.0253
2,5,-53.77,0.6713,0.0260
2,31,-53.78,0.6714,0.0260
2,32,-52.72,0.6711,0.0258
2,4,-52.08,0.6712,0.0259
2,14,-51.54,0.6712,0.0259
2,21,-52.14,0.6711,0.0258
2,22,-51.03,0.6720,0.0251
2,8,-51.53,0.6713,0.0259
2,18,-52.73,0.6714,0.0259
2,35,-52.51,0.6713,0.0258
2,37,-53.29,0.6714,0.0259
2,1,-51.55,0.6714,0.0259
2,28,-54.44,0.6713,0.0258
2,11,-51.69,0.6714,0.0259
2,3,-54.00,0.6714,0.0258
2,19,-52.66,0.6712,0.0261
2,20,-52.63,0.6714,0.0258
2,49,-52.46,0.6714,0.0258
2,46,-51.78,0.6715,0.0259
2,6,-52.29,0.6715,0.0259
2,24,-52.65,0.6715,0.0258
2,10,-54.94,0.6714,0.0258
2,43,-54.39,0.6714,0.0259
2,47,-53.25,0.6715,0.0258
2,9,-51.84,0.6723,0.0227
2,50,-52.65,0.6716,0.0259
2,15,-52.43,0.6716,0.0259
2,36,-53.85,0.6714,0.0259
2,26,-54.90,0.6715,0.0258
2,12,-53.08,0.6714,0.0258
2,29,-54.09,0.6715,0.0258
2,30,-52.85,0.6718,0.0260
2,42,-52.37,0.6718,0.0260
2,7,-53.69,0.6716,0.0259
2,2,-51.58,0.6718,0.0259
2,17,-53.06,0.6719,0.0259
2,33,-53.70,0.6726,0.0253
2,39,-52.85,0.6721,0.0259
2,23,-51.86,0.6721,0.0259
2,40,-52.17,0.6722,0.0258
2,27,-54.82,0.6721,0.0258
2,41,-52.37,0.6731,0.0227
2,13,-52.30,0.6726,0.0260
3,48,-54.91,0.6678,0.0455
3,25,-54.76,0.6682,0.0475
3,45,-59.29,0.6684,0.0455
3,38,-57.50,0.6686,0.0456
3,16,-56.39,0.6686,0.0100
3,34,-55.98,0.6687,0.0456
3,44,-56.15,0.6685,0.0133
3,5,-55.44,0.6689,0.0124
3,31,-55.45,0.6690,0.0124
3,32,-57.05,0.6687,0.0100
3,4,-55.09,0.6688,0.0455
3,14,-56.51,0.6688,0.0455
3,21,-57.11,0.6687,0.0131
3,22,-55.60,0.6687,0.0132
3,8,-56.25,0.6689,0.0455
3,18,-56.75,0.6690,0.0477
3,35,-56.00,0.6689,0.0454
3,37,-55.88,0.6690,0.0127
3,1,-55.99,0.6690,0.0455
3,28,-57.42,0.6689,0.0130
3,11,-55.34,0.6690,0.0455
3,3,-58.02,0.6690,0.0454
3,19,-55.90,0.6688,0.0133
3,20,-55.97,0.6690,0.0454
3,49,-55.63,0.6690,0.0454
3,46,-57.71,0.6691,0.0455
3,6,-59.02,0.6691,0.0455
3,24,-55.95,0.6691,0.0454
3,10,-57.15,0.6690,0.0130
3,43,-56.62,0.6690,0.0131
3,47,-57.77,0.6691,0.0454
3,9,-54.96,0.6690,0.0132
3,50,-57.43,0.6692,0.0456
3,15,-58.76,0.6692,0.0455
3,36,-56.05,0.6690,0.0131
3,26,-57.14,0.6691,0.0130
3,12,-56.55,0.6690,0.0131
3,29,-58.01,0.6691,0.0454
3,30,-53.30,0.6694,0.0125
3,42,-55.89,0.6695,0.0456
3,7,-56.04,0.6692,0.0131
3,2,-56.58,0.6694,0.0455
3,17,-56.34,0.6695,0.0456
3,33,-55.84,0.6693,0.0451
3,39,-57.11,0.6697,0.0456
3,23,-56.43,0.6697,0.0479
3,40,-55.44,0.6698,0.0454
3,27,-57.04,0.6697,0.0113
3,41,-56.59,0.6697,0.0131
3,13,-51.89,0.6702,0.0124
4,48,-52.36,0.6673,0.0133
4,25,-53.45,0.6677,0.0129
4,45,-51.59,0.6679,0.0132
4,38,-52.26,0.6682,0.0131
4,16,-52.11,0.6681,0.0133
4,34,-52.17,0.6682,0.0132
4,44,-51.20,0.6692,0.0127
4,5,-55.45,0.6684,0.0127
4,31,-55.45,0.6685,0.0127
4,32,-51.91,0.6683,0.0134
4,4,-52.29,0.6683,0.0133
4,14,-52.24,0.6683,0.0133
4,21,-50.44,0.6694,0.0124
4,22,-51.14,0.6694,0.0125
4,8,-52.22,0.6684,0.0133
4,18,-52.60,0.6685,0.0131
4,35,-52.35,0.6684,0.0133
4,37,-52.71,0.6685,0.0131
4,1,-52.23,0.6685,0.0133
4,28,-52.21,0.6684,0.0134
4,11,-52.54,0.6685,0.0133
4,3,-51.56,0.6685,0.0134
4,19,-52.29,0.6695,0.0126
4,20,-52.37,0.6685,0.0133
4,49,-52.52,0.6685,0.0133
4,46,-51.97,0.6686,0.0132
4,6,-51.42,0.6686,0.0132
4,24,-52.40,0.6686,0.0133
4,10,-52.40,0.6686,0.0135
4,43,-52.19,0.6697,0.0123
4,47,-51.71,0.6686,0.0134
4,9,-50.46,0.6698,0.0124
4,50,-52.50,0.6687,0.0131
4,15,-51.53,0.6687,0.0132
4,36,-52.24,0.6697,0.0123
4,26,-52.40,0.6686,0.0135
4,12,-50.59,0.6697,0.0124
4,29,-51.56,0.6686,0.0134
4,30,-54.49,0.6689,0.0128
4,42,-52.72,0.6690,0.0129
4,7,-52.36,0.6699,0.0123
4,2,-51.85,0.6689,0.0133
4,17,-52.85,0.6690,0.0131
4,33,-51.20,0.6700,0.0107
4,39,-52.66,0.6692,0.0131
4,23,-51.83,0.6692,0.0133
4,40,-52.21,0.6693,0.0133
4,27,-52.30,0.6704,0.0123
4,41,-50.75,0.6704,0.0124
4,13,-53.85,0.6697,0.0128
5,48,-55.22,0.6693,0.0262
5,25,-52.51,0.6697,0.0435
5,45,-54.68,0.6699,0.0262
5,38,-54.90,0.6701,0.0434
5,16,-56.64,0.6700,0.0464
5,34,-54.54,0.6701,0.0262
5,44,-55.12,0.6711,0.0449
5,5,-53.34,0.6704,0.0436
5,31,-53.41,0.6704,0.0436
5,32,-57.46,0.6702,0.0464
5,4,-55.61,0.6702,0.0432
5,14,-54.73,0.6703,0.0464
5,21,-57.17,0.6714,0.0451
5,22,-56.17,0.6713,0.0450
5,8,-54.77,0.6704,0.0464
5,18,-54.71,0.6704,0.0262
5,35,-56.84,0.6703,0.0464
5,37,-54.42,0.6704,0.0262
5,1,-54.91,0.6704,0.0432
5,28,-54.75,0.6704,0.0463
5,11,-55.15,0.6704,0.0432
5,3,-57.68,0.6704,0.0464
5,19,-55.54,0.6715,0.0450
5,20,-56.81,0.6705,0.0464
5,49,-56.18,0.6705,0.0464
5,46,-54.51,0.6705,0.0464
5,6,-54.80,0.6706,0.0262
5,24,-56.65,0.6705,0.0464
5,10,-55.18,0.6705,0.0463
5,43,-55.58,0.6705,0.0463
5,47,-57.99,0.6705,0.0464
5,9,-56.71,0.6717,0.0450
5,50,-55.13,0.6707,0.0262
5,15,-54.93,0.6706,0.0262
5,36,-57.01,0.6705,0.0463
5,26,-55.19,0.6705,0.0463
5,12,-56.41,0.6705,0.0463
5,29,-57.37,0.6706,0.0463
5,30,-52.14,0.6708,0.0434
5,42,-53.65,0.6709,0.0434
5,7,-57.17,0.6707,0.0463
5,2,-54.81,0.6708,0.0432
5,17,-54.20,0.6710,0.0262
5,33,-53.24,0.6720,0.0417
5,39,-55.21,0.6711,0.0262
5,23,-54.89,0.6712,0.0432
5,40,-55.71,0.6712,0.0464
5,27,-54.90,0.6712,0.0463
5,41,-56.71,0.6724,0.0450
5,13,-52.14,0.6717,0.0434
6,48,-58.33,0.6691,0.0036
6,25,-56.20,0.6695,0.0038
6,45,-58.51,0.6697,0.0035
6,38,-55.37,0.6699,0.0034
6,16,-59.34,0.6698,0.0036
6,34,-59.28,0.6699,0.0035
6,44,-55.87,0.6697,0.0423
6,5,-53.83,0.6702,0.0443
6,31,-53.85,0.6702,0.0443
6,32,-59.37,0.6700,0.0037
6,4,-58.03,0.6700,0.0036
6,14,-57.90,0.6701,0.0036
6,21,-53.89,0.6700,0.0041
6,22,-54.82,0.6699,0.0100
6,8,-57.69,0.6702,0.0036
6,18,-56.01,0.6702,0.0034
6,35,-59.39,0.6701,0.0036
6,37,-61.32,0.6702,0.0035
6,1,-57.55,0.6702,0.0036
6,28,-56.63,0.6702,0.0040
6,11,-57.21,0.6702,0.0036
6,3,-58.77,0.6702,0.0038
6,19,-55.77,0.6701,0.0423
6,20,-59.41,0.6703,0.0036
6,49,-58.96,0.6703,0.0036
6,46,-58.40,0.6703,0.0036
6,6,-58.13,0.6704,0.0035
6,24,-59.38,0.6703,0.0036
6,10,-56.08,0.6703,0.0040
6,43,-55.46,0.6703,0.0040
6,47,-58.50,0.6703,0.0038
6,9,-53.15,0.6703,0.0041
6,50,-55.87,0.6705,0.0037
6,15,-58.21,0.6704,0.0035
6,36,-54.72,0.6703,0.0040
6,26,-56.05,0.6703,0.0040
6,12,-54.33,0.6703,0.0040
6,29,-58.41,0.6704,0.0038
6,30,-55.49,0.6706,0.0444
6,42,-56.33,0.6707,0.0445
6,7,-54.66,0.6705,0.0040
6,2,-57.77,0.6706,0.0036
6,17,-56.59,0.6708,0.0034
6,33,-56.61,0.6705,0.0423
6,39,-56.37,0.6709,0.0037
6,23,-57.53,0.6710,0.0036
6,40,-57.72,0.6710,0.0036
6,27,-55.50,0.6710,0.0040
6,41,-53.68,0.6710,0.0100
6,13,-53.99,0.6715,0.0038
7,48,-57.98,0.6687,0.0280
7,25,-55.23,0.6691,0.0469
7,45,-58.02,0.6693,0.0466
7,38,-57.20,0.6695,0.0470
7,16,-57.20,0.6694,0.0465
7,34,-58.09,0.6696,0.0471
7,44,-55.90,0.6693,0.0462
7,5,-55.45,0.6698,0.0469
7,31,-55.41,0.6699,0.0469
7,32,-56.55,0.6696,0.0465
7,4,-57.77,0.6697,0.0465
7,14,-58.10,0.6697,0.0466
7,21,-55.50,0.6696,0.0464
7,22,-54.25,0.6696,0.0463
7,8,-58.09,0.6698,0.0466
7,18,-57.44,0.6699,0.0470
7,35,-57.01,0.6698,0.0280
7,37,-57.44,0.6699,0.0471
7,1,-58.07,0.6699,0.0466
7,28,-56.08,0.6698,0.0464
7,11,-58.24,0.6699,0.0465
7,3,-55.86,0.6698,0.0465
7,19,-55.16,0.6697,0.0463
7,20,-56.91,0.6699,0.0465
7,49,-57.24,0.6699,0.0465
7,46,-58.45,0.6700,0.0466
7,6,-58.47,0.6700,0.0472
7,24,-56.83,0.6700,0.0465
7,10,-55.99,0.6699,0.0464
7,43,-55.36,0.6699,0.0464
7,47,-56.21,0.6700,0.0465
7,9,-53.80,0.6699,0.0463
7,15,-58.56,0.6701,0.0471
7,50,-57.91,0.6701,0.0470
7,36,-55.42,0.6699,0.0464
7,12,-55.53,0.6699,0.0464
7,26,-55.97,0.6700,0.0464
7,29,-55.62,0.6700,0.0465
7,30,-55.14,0.6702,0.0105
7,42,-55.22,0.6703,0.0468
7,7,-55.36,0.6701,0.0464
7,2,-58.14,0.6702,0.0472
7,17,-57.68,0.6704,0.0470
7,33,-55.69,0.6702,0.0462
7,39,-57.96,0.6706,0.0470
7,23,-58.33,0.6706,0.0472
7,40,-57.84,0.6706,0.0465
7,27,-55.33,0.6706,0.0464
7,41,-55.22,0.6706,0.0463
7,13,-55.57,0.6711,0.0466
8,48,-53.92,0.6682,0.0287
8,25,-51.83,0.6686,0.0260
8,45,-52.45,0.6688,0.0286
8,38,-53.90,0.6690,0.0265
8,16,-52.65,0.6689,0.0287
8,34,-51.94,0.6690,0.0285
8,44,-55.07,0.6688,0.0472
8,5,-56.89,0.6693,0.0279
8,31,-56.91,0.6693,0.0279
8,32,-52.57,0.6691,0.0287
8,4,-53.87,0.6691,0.0287
8,14,-54.85,0.6692,0.0286
8,21,-54.57,0.6691,0.0290
8,22,-55.23,0.6691,0.0470
8,8,-54.70,0.6693,0.0286
8,18,-54.19,0.6693,0.0264
8,35,-52.55,0.6692,0.0287
8,37,-56.20,0.6693,0.0264
8,1,-54.69,0.6693,0.0286
8,28,-52.64,0.6693,0.0288
8,11,-54.73,0.6693,0.0286
8,3,-52.94,0.6693,0.0288
8,19,-55.61,0.6692,0.0471
8,20,-52.60,0.6694,0.0287
8,49,-52.75,0.6694,0.0287
8,46,-54.78,0.6694,0.0286
8,6,-51.49,0.6695,0.0285
8,24,-52.64,0.6694,0.0287
8,10,-52.56,0.6694,0.0289
8,43,-53.63,0.6694,0.0289
8,47,-52.85,0.6694,0.0287
8,9,-54.18,0.6694,0.0291
8,15,-51.42,0.6695,0.0264
8,50,-54.22,0.6696,0.0265
8,36,-54.83,0.6694,0.0289
8,12,-55.31,0.6694,0.0290
8,26,-52.56,0.6694,0.0289
8,29,-53.07,0.6695,0.0288
8,30,-51.80,0.6697,0.0280
8,42,-50.85,0.6698,0.0282
8,7,-54.63,0.6696,0.0289
8,2,-54.81,0.6697,0.0286
8,17,-54.20,0.6699,0.0264
8,33,-55.27,0.6696,0.0472
8,39,-54.20,0.6700,0.0264
8,23,-54.50,0.6701,0.0264
8,40,-54.36,0.6701,0.0264
8,27,-52.28,0.6701,0.0288
8,41,-54.29,0.6701,0.0290
8,13,-52.11,0.6706,0.0279
9,48,-55.90,0.6687,0.0284
9,25,-54.41,0.6691,0.0279
9,45,-56.01,0.6693,0.0282
9,38,-54.14,0.6695,0.0281
9,16,-56.16,0.6694,0.0284
9,34,-55.11,0.6696,0.0282
9,44,-59.67,0.6693,0.0459
9,5,-56.94,0.6698,0.0277
9,31,-56.87,0.6698,0.0277
9,32,-56.44,0.6696,0.0284
9,4,-54.48,0.6697,0.0283
9,14,-53.67,0.6697,0.0283
9,21,-58.49,0.6696,0.0460
9,22,-59.18,0.6696,0.0460
9,8,-53.63,0.6698,0.0283
9,18,-53.92,0.6699,0.0281
9,35,-55.96,0.6698,0.0284
9,37,-53.97,0.6698,0.0281
9,1,-53.59,0.6698,0.0283
9,28,-55.97,0.6698,0.0285
9,11,-53.69,0.6699,0.0283
9,3,-55.42,0.6698,0.0284
9,19,-58.95,0.6697,0.0460
9,20,-55.62,0.6699,0.0284
9,49,-55.12,0.6699,0.0284
9,46,-54.42,0.6700,0.0283
9,6,-55.46,0.6700,0.0282
9,24,-55.51,0.6700,0.0284
9,10,-56.23,0.6699,0.0285
9,43,-56.63,0.6699,0.0285
9,47,-55.76,0.6700,0.0284
9,9,-58.69,0.6699,0.0460
9,50,-54.05,0.6701,0.0280
9,15,-55.27,0.6700,0.0282
9,36,-57.63,0.6699,0.0286
9,26,-56.06,0.6699,0.0285
9,12,-57.91,0.6699,0.0460
9,29,-55.18,0.6700,0.0284
9,30,-56.14,0.6702,0.0278
9,42,-54.26,0.6703,0.0279
9,7,-57.37,0.6701,0.0286
9,2,-53.69,0.6702,0.0283
9,17,-54.32,0.6704,0.0281
9,33,-61.93,0.6702,0.0459
9,39,-53.93,0.6705,0.0280
9,23,-53.88,0.6706,0.0283
9,40,-53.52,0.6706,0.0283
9,27,-56.00,0.6706,0.0285
9,41,-57.84,0.6706,0.0460
9,13,-57.73,0.6711,0.0277
10,48,-49.94,0.6689,0.0290
10,25,-52.01,0.6693,0.0285
10,45,-51.51,0.6695,0.0289
10,38,-52.93,0.6697,0.0287
10,16,-50.32,0.6696,0.0290
10,34,-52.37,0.6698,0.0288
10,44,-52.09,0.6699,0.0292
10,5,-54.66,0.6700,0.0283
10,31,-54.80,0.6701,0.0283
10,32,-49.90,0.6698,0.0290
10,4,-49.82,0.6699,0.0290
10,14,-50.30,0.6699,0.0289
10,21,-52.55,0.6698,0.0293
10,22,-53.37,0.6698,0.0294
10,8,-50.22,0.6700,0.0289
10,18,-53.16,0.6701,0.0287
10,35,-50.15,0.6700,0.0290
10,37,-52.55,0.6701,0.0288
10,1,-50.15,0.6701,0.0289
10,28,-50.27,0.6700,0.0291
10,11,-50.18,0.6701,0.0289
10,3,-49.96,0.6700,0.0291
10,19,-53.02,0.6703,0.0291
10,20,-50.07,0.6701,0.0290
10,49,-50.10,0.6701,0.0290
10,46,-50.51,0.6702,0.0289
10,6,-51.41,0.6702,0.0288
10,24,-50.05,0.6702,0.0290
10,10,-50.19,0.6701,0.0291
10,43,-50.84,0.6701,0.0292
10,47,-50.05,0.6702,0.0290
10,9,-53.24,0.6701,0.0293
10,50,-53.57,0.6703,0.0287
10,15,-51.53,0.6703,0.0288
10,36,-51.09,0.6701,0.0292
10,26,-50.18,0.6702,0.0291
10,12,-52.39,0.6701,0.0292
10,29,-49.80,0.6702,0.0291
10,30,-51.91,0.6704,0.0284
10,42,-53.58,0.6705,0.0285
10,7,-51.16,0.6703,0.0292
10,2,-50.39,0.6704,0.0289
10,17,-53.54,0.6706,0.0287
10,33,-52.59,0.6714,0.0433
10,39,-53.71,0.6708,0.0286
10,23,-50.39,0.6708,0.0289
10,40,-50.07,0.6709,0.0289
10,27,-50.37,0.6708,0.0291
10,41,-52.32,0.6708,0.0292
10,13,-52.64,0.6713,0.0283
11,48,-54.95,0.6690,0.0280
11,25,-54.51,0.6695,0.0433
11,45,-54.33,0.6696,0.0278
11,38,-56.65,0.6699,0.0277
11,16,-54.52,0.6698,0.0430
11,34,-54.61,0.6699,0.0278
11,44,-55.06,0.6707,0.0276
11,5,-57.98,0.6702,0.0458
11,31,-58.08,0.6702,0.0458
11,32,-53.58,0.6700,0.0429
11,4,-53.56,0.6700,0.0430
11,14,-53.92,0.6700,0.0430
11,21,-54.76,0.6700,0.0283
11,22,-55.44,0.6699,0.0284
11,8,-53.76,0.6702,0.0430
11,18,-55.99,0.6702,0.0277
11,35,-54.23,0.6701,0.0429
11,37,-56.21,0.6702,0.0277
11,1,-53.74,0.6702,0.0430
11,28,-53.94,0.6702,0.0429
11,11,-53.25,0.6702,0.0430
11,3,-53.81,0.6702,0.0429
11,19,-55.82,0.6701,0.0285
11,20,-54.19,0.6703,0.0429
11,49,-54.00,0.6703,0.0429
11,46,-53.36,0.6703,0.0430
11,6,-53.71,0.6704,0.0430
11,24,-54.22,0.6703,0.0429
11,10,-53.71,0.6703,0.0281
11,43,-54.19,0.6703,0.0281
11,47,-54.46,0.6703,0.0429
11,9,-55.52,0.6702,0.0283
11,50,-56.13,0.6705,0.0276
11,15,-53.50,0.6704,0.0430
11,36,-55.55,0.6703,0.0282
11,26,-53.74,0.6703,0.0281
11,12,-54.92,0.6703,0.0282
11,29,-54.01,0.6704,0.0429
11,30,-58.64,0.6706,0.0252
11,42,-56.99,0.6707,0.0275
11,7,-55.48,0.6705,0.0282
11,2,-53.26,0.6706,0.0429
11,17,-55.10,0.6708,0.0276
11,33,-55.94,0.6715,0.0276
11,39,-56.14,0.6709,0.0276
11,23,-53.05,0.6709,0.0429
11,40,-53.25,0.6710,0.0429
11,27,-54.65,0.6710,0.0281
11,41,-54.48,0.6710,0.0282
11,13,-57.02,0.6715,0.0273
12,48,-55.19,0.6689,0.0444
12,25,-55.80,0.6693,0.0474
12,45,-57.68,0.6695,0.0444
12,38,-57.17,0.6697,0.0444
12,16,-55.48,0.6697,0.0283
12,34,-57.94,0.6698,0.0444
12,44,-54.63,0.6698,0.0286
12,5,-56.40,0.6700,0.0474
12,31,-56.27,0.6701,0.0474
12,32,-55.92,0.6698,0.0284
12,4,-56.60,0.6699,0.0283
12,14,-56.36,0.6699,0.0443
12,21,-53.73,0.6698,0.0286
12,22,-54.76,0.6698,0.0288
12,8,-56.72,0.6700,0.0443
12,18,-57.21,0.6701,0.0444
12,35,-55.92,0.6700,0.0283
12,37,-57.37,0.6701,0.0444
12,1,-56.71,0.6701,0.0443
12,28,-54.71,0.6700,0.0284
12,11,-56.63,0.6701,0.0283
12,3,-56.01,0.6701,0.0284
12,19,-55.59,0.6699,0.0288
12,20,-55.92,0.6701,0.0283
12,49,-56.00,0.6701,0.0283
12,46,-57.12,0.6702,0.0443
12,6,-57.75,0.6702,0.0444
12,24,-56.10,0.6702,0.0283
12,10,-54.58,0.6701,0.0285
12,43,-53.42,0.6701,0.0285
12,47,-56.70,0.6702,0.0284
12,9,-54.73,0.6701,0.0287
12,50,-56.85,0.6703,0.0444
12,15,-57.68,0.6703,0.0444
12,36,-53.12,0.6701,0.0285
12,26,-54.58,0.6702,0.0285
12,12,-53.36,0.6701,0.0286
12,29,-55.96,0.6702,0.0284
12,30,-55.25,0.6704,0.0445
12,42,-55.45,0.6705,0.0445
12,7,-53.19,0.6703,0.0285
12,2,-56.69,0.6704,0.0261
12,17,-57.20,0.6706,0.0444
12,33,-55.44,0.6704,0.0289
12,39,-56.96,0.6708,0.0444
12,23,-56.53,0.6708,0.0261
12,40,-57.03,0.6709,0.0242
12,27,-54.41,0.6708,0.0284
12,41,-53.67,0.6711,0.0283
12,13,-54.97,0.6713,0.0445
13,48,-57.09,0.6692,0.0452
13,25,-58.10,0.6697,0.0457
13,45,-55.52,0.6698,0.0258
13,38,-58.05,0.6701,0.0459
13,16,-57.88,0.6700,0.0452
13,34,-56.05,0.6701,0.0460
13,44,-55.90,0.6699,0.0265
13,5,-56.00,0.6703,0.0264
13,31,-56.09,0.6704,0.0252
13,32,-57.83,0.6702,0.0477
13,4,-57.12,0.6702,0.0452
13,14,-56.09,0.6702,0.0452
13,21,-56.77,0.6701,0.0262
13,22,-55.83,0.6701,0.0264
13,8,-56.27,0.6703,0.0452
13,18,-57.96,0.6704,0.0459
13,35,-57.95,0.6703,0.0477
13,37,-56.54,0.6704,0.0460
13,1,-56.41,0.6704,0.0461
13,28,-56.82,0.6703,0.0261
13,11,-56.95,0.6704,0.0462
13,3,-57.53,0.6704,0.0478
13,19,-55.79,0.6703,0.0264
13,20,-58.01,0.6704,0.0477
13,49,-57.91,0.6705,0.0477
13,46,-55.89,0.6705,0.0461
13,6,-55.46,0.6705,0.0460
13,24,-58.02,0.6705,0.0477
13,10,-56.85,0.6705,0.0261
13,43,-57.22,0.6705,0.0261
13,47,-57.24,0.6705,0.0477
13,9,-56.68,0.6704,0.0263
13,50,-57.82,0.6706,0.0459
13,15,-55.46,0.6706,0.0460
13,36,-56.84,0.6705,0.0261
13,26,-56.87,0.6705,0.0261
13,12,-56.96,0.6705,0.0262
13,29,-57.77,0.6705,0.0478
13,30,-56.59,0.6708,0.0266
13,42,-57.70,0.6709,0.0267
13,7,-56.82,0.6707,0.0261
13,2,-56.41,0.6708,0.0461
13,17,-57.72,0.6709,0.0459
13,33,-55.93,0.6707,0.0265
13,39,-57.66,0.6711,0.0453
13,23,-56.61,0.6711,0.0461
13,40,-57.11,0.6712,0.0461
13,27,-57.54,0.6712,0.0478
13,41,-56.87,0.6712,0.0262
13,13,-56.70,0.6716,0.0454
14,48,-57.93,0.6697,0.0247
14,25,-49.09,0.6708,0.0242
14,45,-56.82,0.6703,0.0248
14,38,-50.91,0.6712,0.0241
14,16,-57.21,0.6704,0.0247
14,34,-55.21,0.6706,0.0248
14,44,-57.75,0.6703,0.0454
14,5,-49.66,0.6708,0.0119
14,31,-49.68,0.6709,0.0119
14,32,-56.97,0.6706,0.0247
14,4,-57.63,0.6707,0.0247
14,14,-57.48,0.6707,0.0247
14,21,-55.98,0.6706,0.0115
14,22,-54.56,0.6706,0.0455
14,8,-57.59,0.6708,0.0247
14,18,-51.83,0.6709,0.0248
