SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,9,-90.26,3.3654,0.1909
1,5,-88.00,3.3664,0.1908
1,34,-87.37,3.3663,0.1906
1,33,-90.41,3.3667,0.1909
1,36,-90.91,3.3661,0.1908
1,2,-88.98,3.3670,0.1903
1,14,-90.31,3.3669,0.1909
1,40,-90.10,3.3671,0.1902
1,21,-89.11,3.3672,0.1907
1,43,-87.58,3.3671,0.1903
1,16,-89.24,3.3673,0.1908
1,44,-90.85,3.3672,0.1911
1,7,-90.30,3.3673,0.1900
1,50,-90.43,3.3671,0.1911
1,29,-89.66,3.3673,0.1902
1,39,-90.69,3.3664,0.1908
1,11,-89.40,3.3674,0.1908
1,45,-89.76,3.3673,0.1903
1,26,-89.99,3.3673,0.1903
1,24,-89.16,3.3674,0.1910
1,18,-90.26,3.3666,0.1909
1,35,-90.36,3.3672,0.1911
1,31,-90.90,3.3665,0.1908
1,47,-88.35,3.3673,0.1903
1,17,-88.11,3.3673,0.1903
1,1,-88.45,3.3673,0.1903
1,12,-88.37,3.3673,0.1903
1,30,-89.27,3.3665,0.1907
1,8,-89.84,3.3674,0.1902
1,10,-90.70,3.3665,0.1908
1,22,-90.01,3.3674,0.1903
1,4,-88.35,3.3674,0.1903
1,46,-89.27,3.3675,0.1909
1,38,-90.29,3.3667,0.1909
1,28,-88.70,3.3675,0.1901
1,6,-90.98,3.3675,0.1911
1,41,-89.48,3.3666,0.1907
1,3,-90.26,3.3674,0.1911
1,19,-88.99,3.3676,0.1909
1,25,-90.27,3.3675,0.1911
1,15,-90.87,3.3676,0.1903
1,13,-89.66,3.3676,0.1903
1,20,-90.52,3.3676,0.1911
1,48,-90.15,3.3678,0.1902
1,49,-88.81,3.3678,0.1902
1,42,-90.63,3.3670,0.1908
1,23,-90.08,3.3681,0.1910
1,37,-89.70,3.3679,0.1908
1,27,-88.72,3.3684,0.1901
1,32,-88.47,3.3688,0.1901
2,9,-86.79,3.3660,0.1618
2,5,-87.25,3.3656,0.1636
2,34,-85.77,3.3656,0.1628
2,33,-85.56,3.3661,0.1625
2,36,-87.21,3.3665,0.1619
2,2,-86.60,3.3662,0.1628
2,14,-85.83,3.3663,0.1625
2,40,-86.81,3.3662,0.1627
2,21,-88.33,3.3664,0.1636
2,43,-85.45,3.3663,0.1627
2,16,-85.87,3.3665,0.1635
2,44,-87.11,3.3667,0.1632
2,7,-87.16,3.3669,0.1619
2,50,-87.15,3.3665,0.1637
2,29,-86.28,3.3672,0.1618
2,39,-86.47,3.3669,0.1619
2,11,-86.85,3.3666,0.1635
2,45,-86.69,3.3672,0.1618
2,26,-86.62,3.3665,0.1628
2,24,-85.34,3.3667,0.1633
2,18,-86.11,3.3672,0.1618
2,35,-88.32,3.3666,0.1637
2,31,-87.73,3.3669,0.1619
2,47,-86.41,3.3665,0.1627
2,17,-86.18,3.3666,0.1627
2,1,-86.73,3.3666,0.1627
2,12,-86.62,3.3666,0.1627
2,30,-87.36,3.3669,0.1619
2,8,-86.69,3.3673,0.1618
2,10,-86.84,3.3670,0.1619
2,22,-86.78,3.3666,0.1628
2,4,-86.36,3.3666,0.1627
2,46,-85.04,3.3668,0.1634
2,38,-85.97,3.3671,0.1619
2,28,-86.87,3.3673,0.1618
2,6,-86.00,3.3669,0.1632
2,41,-87.44,3.3670,0.1618
2,3,-86.80,3.3668,0.1637
2,19,-84.91,3.3669,0.1634
2,25,-88.93,3.3669,0.1637
2,15,-88.47,3.3675,0.1618
2,13,-86.30,3.3668,0.1628
2,20,-87.57,3.3670,0.1637
2,48,-86.88,3.3670,0.1628
2,49,-86.00,3.3677,0.1618
2,42,-85.97,3.3675,0.1619
2,23,-85.74,3.3674,0.1632
2,37,-88.74,3.3674,0.1636
2,27,-85.81,3.3682,0.1622
2,32,-86.86,3.3678,0.1638
3,9,-90.05,3.3645,0.1648
3,5,-87.59,3.3667,0.1621
3,34,-86.43,3.3667,0.1624
3,33,-87.30,3.3671,0.1623
3,36,-88.19,3.3652,0.1649
3,2,-87.04,3.3670,0.1628
3,14,-87.03,3.3673,0.1623
3,40,-89.76,3.3670,0.1629
3,21,-88.34,3.3674,0.1621
3,43,-86.95,3.3682,0.1616
3,16,-87.20,3.3676,0.1620
3,44,-87.79,3.3677,0.1617
