SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,20,-64.93,1.3403,0.0719
1,26,-66.68,1.3383,0.0745
1,48,-65.76,1.3396,0.0504
1,9,-67.69,1.3438,0.0330
1,2,-65.64,1.3411,0.0491
1,28,-65.01,1.3431,0.0699
1,49,-64.61,1.3433,0.0667
1,42,-65.35,1.3433,0.0699
1,5,-64.84,1.3434,0.0473
1,8,-66.62,1.3407,0.0731
1,1,-66.58,1.3389,0.0747
1,19,-66.74,1.3415,0.0490
1,24,-64.87,1.3436,0.0473
1,37,-66.83,1.3406,0.0734
1,12,-66.89,1.3437,0.0472
1,46,-62.25,1.3410,0.0363
1,32,-65.66,1.3437,0.0472
1,25,-65.93,1.3420,0.0716
1,50,-65.24,1.3417,0.0491
1,33,-66.47,1.3392,0.0746
1,41,-65.08,1.3438,0.0473
1,34,-65.02,1.3438,0.0473
1,7,-66.08,1.3421,0.0686
1,29,-65.98,1.3439,0.0472
1,39,-65.15,1.3439,0.0473
1,10,-66.73,1.3408,0.0734
1,15,-66.33,1.3439,0.0472
1,45,-66.43,1.3439,0.0472
1,21,-63.07,1.3412,0.0363
1,4,-66.45,1.3439,0.0472
1,6,-65.14,1.3419,0.0491
1,16,-65.47,1.3439,0.0472
1,31,-66.35,1.3422,0.0716
1,44,-67.29,1.3440,0.0472
1,18,-67.82,1.3420,0.0358
1,3,-65.17,1.3419,0.0491
1,40,-64.94,1.3440,0.0473
1,43,-65.40,1.3409,0.0503
1,11,-65.47,1.3409,0.0503
1,35,-66.92,1.3421,0.0493
1,13,-66.12,1.3396,0.0746
1,17,-67.32,1.3422,0.0358
1,14,-65.40,1.3444,0.0473
1,30,-65.96,1.3400,0.0746
1,23,-66.64,1.3426,0.0492
1,22,-65.34,1.3427,0.0360
1,36,-67.67,1.3449,0.0471
1,47,-66.84,1.3429,0.0357
1,27,-64.53,1.3458,0.0331
1,38,-64.85,1.3458,0.0331
2,20,-62.25,1.3403,0.0714
2,26,-64.20,1.3408,0.0715
2,48,-61.69,1.3416,0.0706
2,9,-63.60,1.3401,0.0720
2,2,-63.90,1.3418,0.0705
2,28,-63.07,1.3411,0.0715
2,49,-62.92,1.3412,0.0715
2,42,-63.14,1.3413,0.0715
2,5,-62.85,1.3413,0.0714
2,8,-63.68,1.3415,0.0677
2,1,-64.91,1.3415,0.0715
2,19,-64.69,1.3422,0.0705
2,24,-63.09,1.3416,0.0714
2,37,-64.20,1.3418,0.0676
2,12,-63.58,1.3435,0.0694
2,46,-63.29,1.3409,0.0703
2,32,-63.13,1.3417,0.0714
2,25,-63.23,1.3417,0.0715
2,50,-64.00,1.3425,0.0705
2,33,-64.79,1.3419,0.0715
2,41,-63.16,1.3418,0.0714
2,34,-63.03,1.3418,0.0714
2,7,-63.39,1.3418,0.0715
2,29,-63.07,1.3418,0.0714
2,39,-63.23,1.3418,0.0714
2,10,-63.49,1.3420,0.0676
2,15,-62.96,1.3418,0.0714
2,45,-62.95,1.3418,0.0714
2,21,-63.39,1.3411,0.0703
2,4,-62.91,1.3419,0.0714
2,6,-63.99,1.3426,0.0705
2,16,-63.39,1.3419,0.0714
2,31,-63.45,1.3419,0.0715
2,44,-63.52,1.3427,0.0706
2,18,-63.65,1.3426,0.0524
2,3,-63.92,1.3427,0.0705
2,40,-62.98,1.3420,0.0714
2,43,-62.30,1.3440,0.0694
2,11,-62.12,1.3440,0.0694
2,35,-63.55,1.3441,0.0694
2,13,-65.05,1.3422,0.0715
2,17,-64.51,1.3429,0.0524
2,14,-63.02,1.3424,0.0714
2,30,-65.10,1.3427,0.0715
2,23,-62.79,1.3446,0.0694
2,22,-63.75,1.3435,0.0684
2,36,-63.80,1.3447,0.0694
2,47,-65.51,1.3435,0.0686
2,27,-63.64,1.3448,0.0673
2,38,-63.51,1.3449,0.0673
3,20,-66.01,1.3401,0.0721
3,26,-66.09,1.3409,0.0719
3,48,-65.22,1.3406,0.0695
3,9,-64.07,1.3414,0.0712
3,2,-64.35,1.3409,0.0719
3,28,-66.02,1.3408,0.0722
3,49,-65.67,1.3410,0.0701
3,42,-65.82,1.3415,0.0717
3,5,-65.43,1.3411,0.0696
3,8,-65.87,1.3419,0.0655
3,1,-66.63,1.3416,0.0719
3,19,-64.33,1.3418,0.0713
3,24,-65.32,1.3413,0.0696
3,37,-65.42,1.3422,0.0522
3,12,-65.43,1.3414,0.0720
3,46,-64.44,1.3417,0.0714
3,32,-65.44,1.3419,0.0691
3,25,-66.17,1.3419,0.0717
3,50,-64.91,1.3416,0.0719
3,33,-66.42,1.3420,0.0719
3,41,-65.12,1.3421,0.0691
3,34,-65.24,1.3421,0.0691
3,7,-66.22,1.3420,0.0717
3,29,-65.39,1.3421,0.0691
3,39,-65.11,1.3421,0.0691
3,10,-65.31,1.3424,0.0522
3,15,-65.44,1.3421,0.0691
3,45,-65.46,1.3421,0.0691
3,21,-64.95,1.3418,0.0714
3,4,-65.44,1.3421,0.0716
3,6,-65.02,1.3417,0.0719
3,16,-65.07,1.3422,0.0691
3,31,-67.06,1.3421,0.0718
3,44,-65.38,1.3422,0.0715
3,18,-64.32,1.3418,0.0717
3,3,-65.11,1.3418,0.0719
3,40,-65.63,1.3422,0.0691
3,43,-64.85,1.3419,0.0719
3,11,-64.83,1.3419,0.0719
3,35,-65.37,1.3419,0.0720
3,13,-66.40,1.3423,0.0719
3,17,-64.07,1.3421,0.0717
3,14,-65.53,1.3426,0.0691
3,30,-65.08,1.3427,0.0719
3,23,-64.91,1.3424,0.0720
3,22,-64.77,1.3426,0.0719
3,36,-65.04,1.3431,0.0715
3,47,-64.91,1.3427,0.0716
3,27,-63.99,1.3428,0.0718
3,38,-63.63,1.3428,0.0718
4,20,-65.69,1.3410,0.0706
4,26,-67.14,1.3408,0.0714
4,48,-67.24,1.3415,0.0706
4,9,-64.57,1.3415,0.0699
4,2,-64.67,1.3443,0.0673
4,28,-65.39,1.3418,0.0707
4,49,-65.18,1.3419,0.0706
4,42,-65.67,1.3419,0.0706
4,5,-65.10,1.3420,0.0706
4,8,-68.15,1.3409,0.0723
4,1,-65.87,1.3422,0.0707
4,19,-64.56,1.3447,0.0672
4,24,-65.51,1.3422,0.0706
4,37,-68.28,1.3411,0.0724
4,12,-67.36,1.3422,0.0706
4,46,-62.05,1.3447,0.0671
4,32,-65.44,1.3441,0.0689
4,25,-66.06,1.3424,0.0707
4,50,-64.98,1.3433,0.0689
4,33,-65.62,1.3442,0.0691
4,41,-65.72,1.3442,0.0689
4,34,-65.66,1.3425,0.0706
4,7,-66.17,1.3425,0.0707
4,29,-65.46,1.3442,0.0689
4,39,-65.74,1.3442,0.0689
4,10,-67.96,1.3414,0.0723
4,15,-65.81,1.3442,0.0689
4,45,-65.95,1.3442,0.0683
4,21,-63.22,1.3459,0.0661
4,4,-66.08,1.3442,0.0683
4,6,-65.01,1.3435,0.0689
4,16,-65.42,1.3443,0.0689
4,31,-66.25,1.3420,0.0713
4,44,-66.85,1.3426,0.0700
4,18,-64.43,1.3425,0.0698
4,3,-64.84,1.3435,0.0689
4,40,-65.69,1.3427,0.0706
4,43,-65.70,1.3427,0.0699
4,11,-65.90,1.3427,0.0699
4,35,-67.35,1.3428,0.0699
4,13,-65.55,1.3446,0.0691
4,17,-64.85,1.3437,0.0688
4,14,-65.74,1.3448,0.0689
4,30,-66.74,1.3426,0.0715
4,23,-66.97,1.3433,0.0699
4,22,-64.25,1.3443,0.0689
4,36,-67.11,1.3434,0.0699
4,47,-65.67,1.3433,0.0698
4,27,-63.35,1.3462,0.0671
4,38,-63.68,1.3463,0.0672
5,20,-63.13,1.3407,0.0721
5,26,-62.03,1.3431,0.0701
5,48,-63.57,1.3423,0.0709
5,9,-63.14,1.3425,0.0704
5,2,-64.14,1.3426,0.0708
5,28,-64.14,1.3414,0.0721
5,49,-63.77,1.3416,0.0721
5,42,-63.94,1.3416,0.0721
5,5,-63.56,1.3417,0.0721
5,8,-65.02,1.3404,0.0736
5,1,-63.23,1.3428,0.0711
5,19,-63.62,1.3420,0.0714
5,24,-63.68,1.3419,0.0721
5,37,-66.07,1.3417,0.0726
5,12,-63.28,1.3431,0.0709
5,46,-63.42,1.3458,0.0676
5,32,-63.40,1.3420,0.0721
5,25,-63.18,1.3431,0.0711
5,50,-63.89,1.3433,0.0706
5,33,-63.09,1.3431,0.0711
5,41,-63.70,1.3421,0.0721
5,34,-63.78,1.3422,0.0721
