SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,33,-88.41,3.3842,0.1964
1,43,-87.86,3.3844,0.1963
1,25,-88.10,3.3844,0.1964
1,16,-89.21,3.3854,0.1959
1,15,-89.18,3.3855,0.1959
1,8,-87.68,3.3848,0.1962
1,4,-89.06,3.3857,0.1960
1,41,-87.57,3.3851,0.1977
1,23,-87.66,3.3852,0.1976
1,40,-87.70,3.3853,0.1975
1,35,-89.66,3.3853,0.1964
1,11,-87.61,3.3853,0.1977
1,14,-87.75,3.3853,0.1962
1,30,-89.52,3.3861,0.1958
1,1,-88.29,3.3854,0.1963
1,21,-89.54,3.3854,0.1964
1,28,-89.25,3.3861,0.2162
1,22,-87.67,3.3854,0.1962
1,44,-87.76,3.3854,0.1977
1,48,-87.56,3.3854,0.1975
1,17,-89.45,3.3862,0.1958
1,39,-89.81,3.3862,0.1957
1,20,-87.64,3.3854,0.1962
1,49,-87.66,3.3854,0.1963
1,42,-88.35,3.3855,0.1963
1,12,-87.70,3.3855,0.1962
1,7,-87.76,3.3855,0.1962
1,13,-87.81,3.3855,0.1963
1,24,-88.30,3.3855,0.1963
1,26,-89.03,3.3862,0.1959
1,6,-87.68,3.3855,0.1977
1,45,-88.99,3.3855,0.1964
1,3,-89.40,3.3863,0.1960
1,29,-89.87,3.3863,0.1957
1,38,-87.73,3.3856,0.1977
1,46,-88.36,3.3856,0.1963
1,31,-89.39,3.3863,0.2162
1,32,-87.75,3.3856,0.1976
1,2,-87.97,3.3856,0.1963
1,10,-87.54,3.3856,0.1963
1,36,-87.60,3.3858,0.1963
1,18,-89.70,3.3859,0.1964
1,34,-89.14,3.3866,0.1958
1,47,-89.47,3.3867,0.2162
1,9,-89.29,3.3868,0.1957
1,5,-89.17,3.3871,0.1958
1,19,-87.69,3.3864,0.1975
1,50,-87.44,3.3864,0.1977
1,37,-89.11,3.3875,0.1958
1,27,-89.09,3.3876,0.1957
2,33,-87.16,3.3838,0.1912
2,43,-87.33,3.3839,0.1914
2,25,-87.29,3.3840,0.1912
2,16,-89.10,3.3843,0.2363
2,15,-89.13,3.3843,0.2363
2,8,-86.77,3.3844,0.1914
2,4,-88.68,3.3845,0.2363
2,41,-87.06,3.3847,0.1914
2,23,-87.26,3.3848,0.1914
2,40,-87.80,3.3848,0.1916
2,35,-87.70,3.3849,0.1920
2,11,-86.92,3.3849,0.1914
2,14,-86.78,3.3849,0.1914
2,30,-89.14,3.3849,0.1920
2,1,-87.57,3.3849,0.1573
2,21,-87.66,3.3850,0.1586
2,28,-89.15,3.3850,0.2364
2,22,-87.02,3.3850,0.1913
2,44,-86.96,3.3850,0.1914
2,48,-87.72,3.3850,0.1916
2,17,-88.98,3.3850,0.1920
2,39,-88.93,3.3850,0.1920
2,20,-87.40,3.3850,0.1574
2,49,-87.53,3.3850,0.1573
2,42,-87.66,3.3850,0.1573
2,12,-87.39,3.3850,0.1574
2,7,-87.20,3.3850,0.1913
2,13,-87.33,3.3850,0.1574
2,24,-87.63,3.3851,0.1587
2,26,-88.94,3.3851,0.2363
2,6,-86.95,3.3851,0.1914
2,45,-87.30,3.3851,0.1586
2,3,-89.11,3.3852,0.2364
2,29,-89.00,3.3851,0.1920
2,38,-86.99,3.3851,0.1914
2,46,-87.66,3.3851,0.1587
2,31,-89.08,3.3852,0.2364
2,32,-88.37,3.3852,0.1915
2,2,-87.50,3.3852,0.1573
2,10,-87.51,3.3852,0.1573
2,36,-87.54,3.3853,0.1573
2,18,-88.03,3.3854,0.1920
2,34,-89.13,3.3855,0.1919
2,47,-88.78,3.3856,0.2364
2,9,-88.81,3.3856,0.1920
2,5,-88.60,3.3859,0.1918
2,19,-88.01,3.3860,0.1915
2,50,-86.80,3.3860,0.1609
2,37,-88.92,3.3863,0.1918
2,27,-89.31,3.3864,0.1918
3,33,-87.12,3.3839,0.2191
3,43,-87.35,3.3840,0.2190
3,25,-87.08,3.3841,0.2191
3,16,-88.22,3.3852,0.2114
3,15,-88.24,3.3853,0.2114
3,8,-86.92,3.3845,0.2189
3,4,-87.96,3.3854,0.2113
3,41,-87.11,3.3848,0.2189
3,23,-87.10,3.3849,0.2188
3,40,-86.80,3.3849,0.2187
3,35,-87.41,3.3850,0.2191
