SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,50,-113.80,6.0974,0.3840
1,42,-113.25,6.0952,0.3864
1,10,-113.28,6.0974,0.3839
1,47,-113.92,6.0952,0.3867
1,25,-113.98,6.0953,0.3867
1,1,-113.12,6.0954,0.3865
1,45,-113.66,6.0976,0.3841
1,34,-113.15,6.0954,0.3865
1,41,-113.64,6.0977,0.3841
1,29,-113.52,6.0979,0.3839
1,46,-113.50,6.0980,0.3839
1,21,-113.47,6.0981,0.3840
1,3,-113.72,6.0981,0.3841
1,35,-113.61,6.0982,0.3839
1,22,-113.39,6.0986,0.3842
1,32,-112.91,6.0982,0.3838
1,23,-112.71,6.0960,0.3865
1,33,-112.82,6.0961,0.3865
1,27,-113.87,6.0983,0.3840
1,12,-112.63,6.0961,0.3865
1,14,-113.42,6.0961,0.3864
1,38,-112.80,6.0962,0.3865
1,39,-113.81,6.0962,0.3866
1,2,-112.97,6.0962,0.3864
1,43,-113.46,6.0985,0.3840
1,13,-113.73,6.0985,0.3839
1,44,-113.74,6.0985,0.3839
1,30,-113.25,6.0963,0.3864
1,26,-113.34,6.0989,0.3842
1,36,-114.18,6.0963,0.3863
1,24,-112.82,6.0963,0.3865
1,49,-113.86,6.0963,0.3863
1,17,-113.31,6.0989,0.3842
1,20,-113.50,6.0964,0.3866
1,19,-113.73,6.0964,0.3863
1,5,-113.19,6.0964,0.3865
1,37,-113.76,6.0964,0.3863
1,4,-113.69,6.0987,0.3840
1,48,-113.69,6.0987,0.3840
1,40,-114.17,6.0964,0.3863
1,18,-113.22,6.0987,0.3838
1,6,-113.35,6.0966,0.3866
1,28,-113.19,6.0967,0.3864
1,7,-113.64,6.0990,0.3840
1,31,-113.26,6.0968,0.3864
1,9,-113.48,6.0990,0.3838
1,8,-113.91,6.0994,0.3842
1,16,-112.68,6.0969,0.3864
1,15,-113.23,6.0972,0.3865
1,11,-113.05,6.0977,0.3865
2,50,-113.06,6.0970,0.3812
2,42,-111.97,6.0957,0.3823
2,10,-112.77,6.0975,0.3807
2,47,-111.94,6.0957,0.3822
2,25,-112.14,6.0958,0.3821
2,1,-111.86,6.0958,0.3823
2,45,-112.54,6.0959,0.3824
2,34,-111.82,6.0958,0.3823
2,41,-112.50,6.0959,0.3824
2,29,-112.43,6.0980,0.3807
2,46,-112.64,6.0981,0.3807
2,21,-112.44,6.0976,0.3811
2,3,-112.35,6.0964,0.3824
2,35,-112.50,6.0984,0.3806
2,22,-112.24,6.0965,0.3820
2,32,-112.74,6.0977,0.3814
2,23,-111.84,6.0965,0.3823
2,33,-111.75,6.0965,0.3823
2,27,-112.83,6.0979,0.3811
2,12,-111.95,6.0966,0.3823
2,14,-111.71,6.0967,0.3823
2,38,-111.74,6.0966,0.3823
2,39,-111.79,6.0967,0.3821
2,2,-111.57,6.0966,0.3823
2,43,-112.75,6.0981,0.3811
2,13,-112.71,6.0987,0.3805
