SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,42,-124.97,6.0481,0.3210
1,1,-125.17,6.0489,0.3222
1,44,-124.86,6.0497,0.3207
1,31,-122.53,6.0504,0.3228
1,9,-126.24,6.0515,0.3182
1,10,-126.10,6.0526,0.3063
1,14,-124.84,6.0520,0.3206
1,48,-123.82,6.0526,0.3226
1,38,-125.17,6.0530,0.3062
1,35,-125.99,6.0535,0.3063
1,25,-125.20,6.0529,0.3206
1,2,-124.78,6.0531,0.3207
1,16,-125.57,6.0530,0.3200
1,45,-122.63,6.0536,0.3214
1,7,-122.65,6.0536,0.3214
1,40,-122.85,6.0536,0.3210
1,12,-122.89,6.0537,0.3213
1,13,-124.37,6.0542,0.3231
1,5,-125.40,6.0536,0.3115
1,26,-122.38,6.0541,0.3214
1,50,-125.99,6.0537,0.3115
1,32,-125.83,6.0536,0.3215
1,21,-125.40,6.0539,0.3202
1,15,-125.20,6.0539,0.3201
1,23,-124.55,6.0541,0.3207
1,34,-123.87,6.0540,0.3204
1,6,-122.67,6.0543,0.3210
1,37,-126.04,6.0539,0.3177
1,49,-125.94,6.0540,0.3114
1,3,-125.45,6.0541,0.3201
1,22,-124.46,6.0542,0.3208
1,28,-126.70,6.0540,0.3217
1,36,-126.70,6.0540,0.3218
1,8,-123.76,6.0546,0.3207
1,47,-126.02,6.0545,0.3221
1,27,-124.96,6.0547,0.3203
1,24,-126.14,6.0546,0.3114
1,41,-123.02,6.0550,0.3209
1,46,-122.60,6.0553,0.3213
1,20,-125.22,6.0551,0.3050
1,39,-125.34,6.0554,0.3212
1,4,-124.70,6.0564,0.3231
1,29,-124.11,6.0564,0.3229
1,11,-126.09,6.0565,0.3218
1,17,-125.74,6.0573,0.3233
1,43,-124.19,6.0572,0.3218
1,19,-125.58,6.0571,0.3218
1,33,-123.67,6.0578,0.3215
1,30,-124.00,6.0582,0.3222
1,18,-125.09,6.0588,0.3208
2,42,-122.83,6.0482,0.3039
2,1,-122.25,6.0490,0.3038
2,44,-122.77,6.0497,0.3040
2,31,-122.80,6.0506,0.3167
2,9,-124.26,6.0516,0.3484
2,10,-123.75,6.0533,0.3084
2,14,-122.98,6.0520,0.3039
2,48,-123.60,6.0527,0.3083
2,38,-123.29,6.0532,0.3086
2,35,-123.27,6.0541,0.3084
2,25,-123.74,6.0530,0.3496
2,2,-123.64,6.0532,0.3037
2,16,-122.33,6.0531,0.3488
2,45,-122.65,6.0537,0.3167
2,7,-121.87,6.0538,0.3167
2,40,-122.11,6.0537,0.3170
2,12,-122.06,6.0538,0.3168
2,13,-124.28,6.0543,0.2973
2,5,-122.63,6.0537,0.3487
2,26,-121.99,6.0542,0.3167
2,50,-122.68,6.0538,0.3486
2,32,-124.62,6.0537,0.3477
2,21,-122.87,6.0540,0.3491
2,15,-122.83,6.0540,0.3490
2,23,-123.65,6.0541,0.3497
2,34,-123.81,6.0541,0.3494
2,6,-122.02,6.0544,0.3169
2,37,-122.79,6.0540,0.3483
2,49,-122.48,6.0541,0.3485
2,3,-122.83,6.0542,0.3489
2,22,-123.56,6.0543,0.3171
2,28,-123.89,6.0540,0.3479
2,36,-123.05,6.0540,0.3479
2,8,-124.31,6.0547,0.3496
2,47,-122.36,6.0546,0.3483
2,27,-123.42,6.0548,0.3492
2,24,-122.72,6.0547,0.3485
2,41,-122.95,6.0551,0.3499
2,46,-122.20,6.0554,0.3166
2,20,-123.09,6.0552,0.3489
2,39,-124.25,6.0554,0.3472
2,4,-123.72,6.0565,0.2972
2,29,-122.53,6.0565,0.2971
2,11,-122.84,6.0566,0.3479
2,17,-123.24,6.0574,0.2981
2,43,-123.62,6.0573,0.2970
2,19,-123.06,6.0572,0.3478
2,33,-123.63,6.0579,0.3505
2,30,-123.11,6.0582,0.3483
2,18,-123.74,6.0588,0.3044
3,42,-124.37,6.0504,0.3067
3,1,-124.10,6.0512,0.3127
3,44,-124.88,6.0520,0.3068
3,31,-123.72,6.0528,0.2939
3,9,-123.68,6.0538,0.2980
3,10,-126.05,6.0556,0.2939
3,14,-123.93,6.0543,0.3128
3,48,-124.13,6.0556,0.2935
3,38,-125.01,6.0560,0.2937
3,35,-125.86,6.0564,0.2976
3,25,-124.24,6.0552,0.3135
3,2,-124.43,6.0554,0.3133
3,16,-123.57,6.0553,0.2973
3,45,-123.98,6.0559,0.2951
3,7,-123.67,6.0559,0.2951
3,40,-124.33,6.0559,0.2961
3,12,-123.89,6.0560,0.2950
3,13,-124.29,6.0571,0.2935
3,5,-123.88,6.0559,0.2972
3,26,-124.03,6.0564,0.2951
3,50,-123.77,6.0560,0.2973
3,32,-123.66,6.0584,0.3050
3,21,-123.51,6.0562,0.3137
3,15,-123.49,6.0562,0.3138
3,23,-124.04,6.0564,0.3131
3,34,-124.00,6.0563,0.3134
3,6,-124.34,6.0566,0.2950
3,37,-123.72,6.0562,0.2975
3,49,-123.82,6.0563,0.2973
3,3,-123.44,6.0564,0.3138
3,22,-124.00,6.0566,0.3129
3,28,-123.43,6.0588,0.3048
3,36,-123.61,6.0588,0.3048
3,8,-123.78,6.0569,0.3130
3,47,-123.62,6.0568,0.2974
3,27,-124.19,6.0570,0.3133
3,24,-123.46,6.0569,0.2972
3,41,-124.49,6.0573,0.2949
3,46,-124.13,6.0576,0.2951
3,20,-122.94,6.0574,0.3135
3,39,-123.80,6.0602,0.3050
3,4,-123.51,6.0587,0.2941
3,29,-124.11,6.0587,0.2940
3,11,-123.58,6.0588,0.2973
3,17,-124.46,6.0602,0.2936
3,43,-124.23,6.0595,0.2940
3,19,-123.40,6.0594,0.2972
3,33,-124.81,6.0601,0.2952
3,30,-124.21,6.0604,0.2905
3,18,-124.56,6.0636,0.3121
4,42,-123.34,6.0522,0.3432
4,1,-122.73,6.0530,0.3434
4,44,-123.86,6.0538,0.3428
4,31,-122.70,6.0543,0.3445
4,9,-124.52,6.0579,0.3403
4,10,-122.16,6.0538,0.3149
4,14,-123.40,6.0561,0.3401
4,48,-121.76,6.0542,0.3474
4,38,-121.86,6.0542,0.3153
4,35,-121.84,6.0547,0.3148
4,25,-122.91,6.0570,0.3402
4,2,-123.43,6.0572,0.3403
4,16,-123.93,6.0572,0.3429
4,45,-122.67,6.0574,0.3438
4,7,-122.74,6.0575,0.3438
4,40,-122.81,6.0577,0.3407
4,12,-122.92,6.0578,0.3409
4,13,-122.26,6.0557,0.3471
4,5,-124.42,6.0578,0.3428
4,26,-122.07,6.0579,0.3438
4,50,-124.52,6.0579,0.3427
4,32,-124.31,6.0546,0.3193
4,21,-123.37,6.0580,0.3432
4,15,-123.93,6.0581,0.3431
4,23,-123.27,6.0582,0.3403
4,34,-123.07,6.0581,0.3400
4,6,-123.44,6.0584,0.3406
4,37,-124.01,6.0603,0.3367
4,49,-123.61,6.0581,0.3427
4,3,-123.83,6.0582,0.3430
4,22,-123.25,6.0583,0.3404
4,28,-124.04,6.0550,0.3206
4,36,-124.07,6.0550,0.3207
4,8,-123.21,6.0587,0.3402
4,47,-123.47,6.0608,0.3367
4,27,-123.78,6.0588,0.3399
4,24,-123.17,6.0587,0.3391
4,41,-123.44,6.0591,0.3405
4,46,-123.14,6.0591,0.3412
4,20,-123.51,6.0593,0.3430
4,39,-124.18,6.0564,0.3193
4,4,-121.92,6.0579,0.3469
4,29,-122.63,6.0580,0.3467
4,11,-123.59,6.0629,0.3132
4,17,-122.37,6.0588,0.3472
4,43,-122.43,6.0587,0.3465
4,19,-123.98,6.0635,0.3131
4,33,-122.25,6.0616,0.3414
4,30,-124.60,6.0623,0.3180
4,18,-123.69,6.0598,0.3190
5,42,-124.46,6.0524,0.3100
5,1,-124.87,6.0532,0.3592
5,44,-124.13,6.0540,0.3099
5,31,-127.27,6.0548,0.3600
5,9,-123.84,6.0558,0.3095
5,10,-127.28,6.0558,0.3103
5,14,-124.23,6.0562,0.3099
5,48,-128.56,6.0570,0.3606
5,38,-127.93,6.0578,0.3197
5,35,-127.11,6.0567,0.3032
5,25,-124.90,6.0572,0.3099
5,2,-124.94,6.0574,0.3100
5,16,-123.89,6.0573,0.3097
5,45,-126.76,6.0579,0.3593
5,7,-127.42,6.0580,0.3594
5,40,-126.21,6.0579,0.3590
5,12,-126.97,6.0580,0.3592
5,13,-128.54,6.0586,0.3603
5,5,-124.16,6.0579,0.3097
5,26,-127.61,6.0584,0.3593
5,50,-124.26,6.0580,0.3096
5,32,-124.00,6.0578,0.3063
5,21,-123.98,6.0582,0.3098
5,15,-124.02,6.0582,0.3098
5,23,-125.16,6.0584,0.3100
5,34,-124.86,6.0583,0.3099
5,6,-126.48,6.0586,0.3589
5,37,-123.87,6.0582,0.3095
5,49,-124.13,6.0582,0.3096
5,3,-124.61,6.0583,0.3097
5,22,-125.26,6.0586,0.3100
5,28,-124.11,6.0582,0.3061
5,36,-124.36,6.0582,0.3094
5,8,-125.42,6.0589,0.3100
5,47,-124.00,6.0587,0.3095
5,27,-124.70,6.0590,0.3099
5,24,-124.29,6.0588,0.3096
5,41,-126.30,6.0593,0.3101
5,46,-127.77,6.0596,0.3592
5,20,-124.12,6.0594,0.3098
5,39,-123.49,6.0595,0.3063
5,4,-128.61,6.0608,0.3601
5,29,-128.84,6.0608,0.3599
5,11,-124.58,6.0607,0.3095
5,17,-127.87,6.0621,0.3601
5,43,-128.40,6.0616,0.3597
5,19,-124.78,6.0613,0.3221
5,33,-128.94,6.0622,0.3593
5,30,-125.39,6.0624,0.3097
5,18,-123.49,6.0629,0.3062
6,42,-123.78,6.0501,0.3070
6,1,-123.40,6.0509,0.3068
6,44,-123.90,6.0517,0.3161
6,31,-125.07,6.0563,0.3024
6,9,-121.97,6.0535,0.3050
6,10,-124.72,6.0557,0.3133
6,14,-123.36,6.0540,0.3160
6,48,-123.73,6.0597,0.3006
6,38,-123.94,6.0563,0.3126
6,35,-124.71,6.0566,0.3132
6,25,-125.06,6.0549,0.3161
6,2,-125.01,6.0551,0.3162
6,16,-123.90,6.0550,0.3156
6,45,-124.90,6.0569,0.3051
6,7,-124.38,6.0569,0.3050
6,40,-125.13,6.0556,0.3164
6,12,-124.99,6.0570,0.3051
6,13,-124.30,6.0613,0.3006
6,5,-123.63,6.0556,0.3071
6,26,-124.57,6.0574,0.3050
6,50,-123.38,6.0557,0.3072
6,32,-121.85,6.0556,0.3051
6,21,-122.92,6.0559,0.3158
6,15,-122.20,6.0559,0.3158
6,23,-123.79,6.0561,0.3162
6,34,-124.77,6.0560,0.3160
6,6,-125.31,6.0575,0.3152
6,37,-121.97,6.0559,0.3073
6,49,-123.05,6.0560,0.3072
6,3,-122.68,6.0561,0.3070
6,22,-124.02,6.0562,0.3163
6,28,-122.56,6.0560,0.3050
6,36,-122.26,6.0560,0.3050
6,8,-124.06,6.0566,0.3162
6,47,-122.45,6.0565,0.3072
6,27,-124.90,6.0567,0.3159
6,24,-123.00,6.0566,0.3071
6,41,-125.49,6.0583,0.3151
6,46,-124.72,6.0586,0.3049
6,20,-123.97,6.0571,0.3158
6,39,-123.45,6.0573,0.3052
6,4,-123.80,6.0635,0.3006
6,29,-124.24,6.0635,0.3007
6,11,-122.66,6.0585,0.3072
6,17,-125.11,6.0606,0.3097
6,43,-124.36,6.0643,0.3007
6,19,-122.57,6.0591,0.3072
6,33,-124.06,6.0649,0.3008
6,30,-123.46,6.0601,0.3069
6,18,-122.46,6.0607,0.3051
7,42,-124.77,6.0582,0.3521
7,1,-124.99,6.0561,0.3551
7,44,-123.96,6.0598,0.3055
7,31,-123.66,6.0547,0.3232
7,9,-123.94,6.0613,0.3031
7,10,-124.25,6.0566,0.3182
7,14,-124.85,6.0620,0.3054
7,48,-122.85,6.0569,0.3187
7,38,-122.92,6.0573,0.3182
