SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,32,-103.97,4.0581,0.1928
1,42,-102.62,4.0601,0.1929
1,14,-103.94,4.0623,0.1721
1,46,-104.49,4.0595,0.1747
1,31,-102.43,4.0627,0.1723
1,9,-102.53,4.0595,0.1746
1,20,-103.26,4.0602,0.1729
1,25,-105.79,4.0627,0.1721
1,30,-103.94,4.0604,0.1928
1,38,-102.72,4.0632,0.1723
1,15,-102.64,4.0636,0.1723
1,40,-104.24,4.0610,0.1768
1,7,-104.20,4.0610,0.1767
1,21,-103.78,4.0637,0.1721
1,33,-102.35,4.0608,0.1746
1,34,-102.71,4.0617,0.1929
1,5,-102.43,4.0644,0.1722
1,17,-101.81,4.0611,0.1744
1,50,-102.80,4.0647,0.1722
1,28,-101.73,4.0613,0.1744
1,36,-102.09,4.0615,0.1744
1,18,-102.71,4.0625,0.1730
1,49,-102.89,4.0648,0.1722
1,13,-103.47,4.0614,0.1744
1,27,-103.11,4.0648,0.1722
1,11,-103.17,4.0648,0.1722
1,43,-103.21,4.0649,0.1723
1,37,-102.78,4.0649,0.1722
1,12,-103.49,4.0648,0.1721
1,35,-102.89,4.0617,0.1745
1,23,-103.41,4.0615,0.1743
1,22,-103.02,4.0630,0.1929
1,16,-104.41,4.0622,0.1747
1,8,-102.62,4.0622,0.1745
1,6,-102.68,4.0624,0.1745
1,39,-103.77,4.0657,0.1721
1,48,-103.34,4.0630,0.1746
1,29,-103.60,4.0663,0.1723
1,41,-105.76,4.0634,0.1747
1,19,-103.85,4.0641,0.1768
1,1,-106.20,4.0640,0.1747
1,26,-103.76,4.0642,0.1767
1,4,-103.59,4.0644,0.1768
1,47,-101.20,4.0640,0.1744
1,3,-103.75,4.0676,0.1723
1,10,-106.10,4.0646,0.1747
1,24,-103.99,4.0648,0.1767
1,2,-103.69,4.0686,0.1722
1,44,-104.10,4.0662,0.1767
1,45,-102.28,4.0668,0.1745
2,32,-104.71,4.0641,0.1798
2,42,-102.84,4.0657,0.1749
2,14,-103.19,4.0648,0.1819
2,46,-104.05,4.0647,0.1818
2,31,-103.77,4.0656,0.1817
2,9,-104.44,4.0647,0.1817
2,20,-104.47,4.0658,0.1821
2,25,-103.70,4.0651,0.1819
2,30,-105.09,4.0665,0.1797
2,38,-103.70,4.0661,0.1817
2,15,-103.82,4.0661,0.1821
2,40,-104.65,4.0699,0.1770
2,7,-104.56,4.0699,0.1771
2,21,-103.08,4.0662,0.1819
2,33,-104.66,4.0659,0.1816
2,34,-103.92,4.0673,0.1733
2,5,-103.92,4.0669,0.1820
2,17,-102.12,4.0663,0.1794
2,50,-103.94,4.0671,0.1820
2,28,-102.61,4.0665,0.1794
2,36,-103.19,4.0667,0.1794
2,18,-105.01,4.0681,0.1733
2,49,-103.78,4.0673,0.1820
2,13,-103.42,4.0666,0.1794
2,27,-103.53,4.0673,0.1820
2,11,-103.26,4.0673,0.1820
2,43,-104.05,4.0678,0.1817
2,37,-103.73,4.0674,0.1820
2,12,-103.60,4.0673,0.1819
2,35,-103.65,4.0668,0.1795
2,23,-103.38,4.0667,0.1794
2,22,-103.49,4.0685,0.1733
2,16,-104.00,4.0674,0.1818
2,8,-103.17,4.0674,0.1794
2,6,-104.13,4.0676,0.1815
2,39,-103.46,4.0681,0.1819
2,48,-104.76,4.0681,0.1817
2,29,-103.45,4.0692,0.1817
2,41,-103.96,4.0686,0.1818
2,19,-105.85,4.0702,0.1796
2,1,-104.28,4.0691,0.1818
2,26,-105.38,4.0730,0.1770
2,4,-106.12,4.0704,0.1796
2,47,-102.88,4.0693,0.1794
2,3,-103.75,4.0705,0.1817
2,10,-104.42,4.0697,0.1818
2,24,-105.86,4.0733,0.1773
2,2,-103.53,4.0715,0.1816
2,44,-105.98,4.0747,0.1793
2,45,-103.18,4.0720,0.1800
