SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,20,-81.11,2.0011,0.1205
1,3,-83.53,2.0023,0.1121
1,34,-80.56,2.0022,0.1146
1,22,-83.65,2.1069,0.0181
1,24,-81.63,2.0029,0.1209
1,37,-80.01,2.0030,0.1147
1,15,-79.93,2.0034,0.1208
1,46,-82.81,2.0035,0.1205
1,17,-82.84,2.0035,0.1205
1,25,-82.22,2.0035,0.1206
1,21,-80.76,2.0036,0.1146
1,44,-81.41,2.0036,0.1137
1,23,-81.02,2.0040,0.1146
1,27,-82.40,2.1086,0.0182
1,7,-81.33,2.0045,0.1137
1,50,-79.85,2.0047,0.1208
1,14,-83.29,2.0047,0.1148
1,11,-81.29,2.0047,0.1137
1,19,-81.32,2.0048,0.1145
1,47,-81.79,2.0047,0.1205
1,48,-80.98,2.0048,0.1146
1,26,-80.14,2.0049,0.1146
1,8,-81.96,2.0049,0.1205
1,9,-80.95,2.0050,0.1146
1,13,-79.34,2.0050,0.1146
1,2,-80.21,2.0051,0.1146
1,38,-79.95,2.0051,0.1146
1,35,-83.23,2.0051,0.1205
1,1,-82.08,2.1092,0.0183
1,33,-79.43,2.0052,0.1146
1,32,-80.41,2.0053,0.1146
1,30,-82.77,2.1094,0.0055
1,31,-80.12,2.0053,0.1146
1,43,-82.39,2.0054,0.1205
1,39,-83.05,2.0054,0.1205
1,18,-83.17,2.0055,0.1205
1,42,-83.38,2.0056,0.1205
1,10,-83.23,2.0057,0.1121
1,45,-80.15,2.0057,0.1146
1,4,-81.55,2.0061,0.1137
1,6,-82.45,2.0062,0.1209
1,29,-79.49,2.0063,0.1146
1,16,-82.36,2.1105,0.0183
1,28,-79.53,2.0065,0.1146
1,49,-79.94,2.0066,0.1209
1,36,-79.40,2.0067,0.1146
1,41,-81.37,2.0090,0.1205
1,5,-82.83,2.0093,0.1149
1,40,-81.12,2.0093,0.1147
1,12,-81.04,2.0105,0.1147
2,20,-81.53,2.1054,0.0064
2,3,-80.95,2.0032,0.1190
2,34,-83.52,2.1060,0.0164
2,22,-81.40,2.1132,0.0126
2,24,-80.36,2.0038,0.1183
2,37,-83.90,2.0040,0.1196
2,15,-79.73,2.0043,0.1180
2,46,-84.15,2.1074,0.0064
2,17,-82.74,2.1076,0.0064
2,25,-85.28,2.1074,0.0078
2,21,-85.62,2.1156,0.0082
2,44,-80.65,2.1083,0.0065
2,23,-87.87,2.1078,0.0126
2,27,-79.55,2.1149,0.0052
2,7,-80.75,2.1092,0.0116
2,50,-80.35,2.0056,0.1198
2,14,-80.27,2.0057,0.1184
2,11,-80.63,2.1094,0.0116
2,19,-91.02,2.1085,0.0127
2,47,-81.55,2.1092,0.0068
2,48,-91.43,2.1085,0.0161
2,26,-89.22,2.1084,0.0165
2,8,-87.82,2.1088,0.0064
2,9,-92.27,2.1086,0.0162
2,13,-88.96,2.1169,0.0082
2,2,-83.55,2.0060,0.1194
2,38,-90.11,2.1087,0.0165
2,35,-82.96,2.1093,0.0064
2,1,-80.12,2.1128,0.0079
2,33,-85.90,2.1149,0.0105
2,32,-91.25,2.1088,0.0164
2,30,-81.29,2.1156,0.0075
2,31,-93.19,2.1089,0.0163
2,43,-86.65,2.1093,0.0064
2,39,-84.50,2.1095,0.0064
2,18,-82.29,2.1098,0.0124
2,42,-82.99,2.1098,0.0126
2,10,-81.54,2.0066,0.1191
2,45,-85.64,2.1154,0.0105
2,4,-80.54,2.1108,0.0112
2,6,-79.93,2.0072,0.1182
2,29,-92.53,2.1161,0.0101
2,16,-78.85,2.1117,0.0127
2,28,-84.10,2.1160,0.0106
2,49,-80.10,2.0076,0.1199
2,36,-85.33,2.1163,0.0105
2,41,-91.15,2.1128,0.0131
2,5,-80.99,2.0102,0.1185
2,40,-81.96,2.0102,0.1159
2,12,-82.65,2.0114,0.1158
3,20,-84.55,2.1077,0.0078
3,3,-83.51,2.0029,0.1200
3,34,-78.34,2.1065,0.0116
3,22,-82.82,2.1095,0.0049
3,24,-79.51,2.0035,0.1210
3,37,-78.20,2.0036,0.1156
3,15,-77.61,2.0040,0.1213
3,46,-81.72,2.1080,0.0070
3,17,-82.73,2.1099,0.0079
3,25,-80.32,2.1079,0.0113
3,21,-77.73,2.1077,0.0119
3,44,-87.17,2.1130,0.0018
3,23,-79.80,2.1083,0.0114
3,27,-82.75,2.1112,0.0092
3,7,-87.78,2.1138,0.0017
3,50,-79.92,2.0053,0.1215
