SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,4,-112.15,4.7224,0.1686
1,7,-115.54,4.8583,0.0350
1,34,-114.25,4.7297,0.1635
1,38,-111.13,4.7237,0.1465
1,9,-111.61,4.7269,0.1558
1,29,-112.34,4.7244,0.1466
1,30,-111.20,4.7239,0.1600
1,37,-113.50,4.7308,0.1633
1,20,-110.87,4.7283,0.1558
1,19,-111.39,4.7255,0.1465
1,6,-111.50,4.7262,0.1686
1,43,-112.54,4.7259,0.1543
1,14,-110.70,4.7294,0.1558
1,23,-112.70,4.7261,0.1542
1,47,-111.00,4.7265,0.1464
1,41,-112.97,4.7325,0.1632
1,25,-112.76,4.7263,0.1542
1,12,-110.65,4.7267,0.1580
1,44,-111.12,4.7260,0.1596
1,33,-115.29,4.7285,0.1681
1,16,-110.80,4.7267,0.1464
1,13,-112.82,4.7265,0.1542
1,10,-112.16,4.7295,0.1512
1,35,-110.77,4.7268,0.1464
1,3,-110.72,4.7268,0.1464
1,18,-110.71,4.7268,0.1463
1,8,-111.56,4.7261,0.1599
1,17,-110.91,4.7268,0.1464
1,36,-110.65,4.7269,0.1463
1,39,-110.81,4.7269,0.1464
1,42,-110.77,4.7269,0.1464
1,11,-110.89,4.7269,0.1464
1,5,-111.26,4.7269,0.1465
1,2,-110.88,4.7273,0.1684
1,49,-110.35,4.7272,0.1580
1,46,-110.58,4.7302,0.1558
1,26,-115.53,4.7291,0.1682
1,45,-111.05,4.7273,0.1464
1,1,-110.37,4.7279,0.1462
1,48,-111.48,4.7282,0.1465
1,15,-109.90,4.7286,0.1579
1,40,-111.84,4.7283,0.1465
1,31,-112.88,4.7284,0.1542
1,32,-110.65,4.7318,0.1558
1,22,-115.48,4.7351,0.1634
1,50,-112.96,4.7340,0.1495
1,27,-110.96,4.7295,0.1464
1,21,-111.25,4.7296,0.1464
1,28,-112.97,4.7302,0.1467
1,24,-111.02,4.7304,0.1595
2,4,-108.09,4.7232,0.1740
2,7,-104.74,4.7246,0.1591
2,34,-105.37,4.7249,0.1594
2,38,-109.31,4.7245,0.1748
2,9,-108.03,4.7245,0.1755
2,29,-109.22,4.7251,0.1750
2,30,-106.61,4.7246,0.1493
2,37,-106.12,4.7260,0.1594
2,20,-106.74,4.7257,0.1757
2,19,-108.37,4.7263,0.1748
2,6,-107.10,4.7270,0.1595
2,43,-108.03,4.7266,0.1754
2,14,-104.93,4.7264,0.1486
2,23,-110.37,4.7269,0.1751
2,47,-108.49,4.7272,0.1747
2,41,-106.02,4.7277,0.1594
