SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,21,-131.15,6.7152,0.2918
1,23,-129.40,6.7161,0.2966
1,7,-131.24,6.7173,0.3226
1,2,-129.34,6.7176,0.2977
1,27,-130.75,6.7183,0.2918
1,9,-130.30,6.7182,0.2962
1,30,-129.91,6.7182,0.2970
1,29,-131.14,6.7192,0.3226
1,47,-130.95,6.7190,0.2918
1,26,-129.73,6.7187,0.2973
1,3,-130.63,6.7195,0.2919
1,31,-130.44,6.7196,0.2918
1,8,-130.75,6.7197,0.2917
1,34,-129.84,6.7195,0.2963
1,46,-132.12,6.7202,0.3204
1,6,-130.17,6.7193,0.2972
1,17,-130.67,6.7196,0.2920
1,35,-130.48,6.7198,0.2918
1,43,-130.56,6.7198,0.2919
1,40,-130.95,6.7192,0.2971
1,41,-130.73,6.7199,0.2919
1,37,-131.14,6.7201,0.3226
1,18,-130.64,6.7200,0.2918
1,33,-132.06,6.7203,0.3226
1,48,-131.15,6.7194,0.3440
1,24,-131.26,6.7203,0.3226
1,15,-130.49,6.7200,0.2920
1,1,-129.46,6.7199,0.2963
1,36,-129.34,6.7199,0.2963
1,12,-129.39,6.7199,0.2978
1,45,-129.31,6.7200,0.2964
1,25,-130.64,6.7197,0.2969
1,22,-132.06,6.7208,0.3226
1,10,-131.84,6.7205,0.3226
1,14,-130.22,6.7204,0.2918
1,20,-130.30,6.7204,0.2920
1,16,-131.06,6.7200,0.2968
1,5,-129.53,6.7204,0.2963
1,28,-132.27,6.7210,0.3227
1,4,-129.35,6.7204,0.2977
1,42,-130.00,6.7208,0.2920
1,44,-129.20,6.7207,0.2980
1,11,-130.14,6.7212,0.2918
1,38,-130.20,6.7215,0.2919
1,49,-129.71,6.7212,0.2973
1,39,-129.73,6.7213,0.2973
1,19,-129.40,6.7216,0.2975
1,13,-130.37,6.7217,0.2969
1,32,-130.08,6.7239,0.2918
1,50,-131.31,6.7248,0.3226
2,21,-133.53,6.7175,0.2923
2,23,-131.20,6.7195,0.2815
2,7,-132.66,6.7192,0.2928
2,2,-131.77,6.7209,0.2815
2,27,-133.23,6.7205,0.2924
2,9,-132.03,6.7210,0.2774
2,30,-132.78,6.7220,0.2913
2,29,-133.57,6.8289,0.1849
2,47,-133.20,6.7212,0.2924
2,26,-131.82,6.7223,0.2815
2,3,-133.06,6.7219,0.2914
2,31,-132.97,6.7218,0.2924
2,8,-133.01,6.7217,0.2926
2,34,-132.73,6.7223,0.2770
2,46,-133.92,6.7205,0.2944
2,6,-131.75,6.7228,0.2815
2,17,-132.47,6.7222,0.2912
2,35,-133.13,6.7219,0.2924
2,43,-133.21,6.7220,0.2915
2,40,-133.02,6.7233,0.3340
2,41,-133.02,6.7222,0.2915
2,37,-133.15,6.7218,0.2930
2,18,-133.14,6.7222,0.2916
2,33,-133.59,6.8301,0.1848
2,48,-133.50,6.7235,0.3345
2,24,-133.55,6.7219,0.2930
2,15,-132.23,6.7225,0.2913
2,1,-132.28,6.7227,0.2770
2,36,-132.19,6.7228,0.2769
2,12,-131.71,6.7229,0.2766
2,45,-131.88,6.7229,0.2767
2,25,-133.36,6.7237,0.3344
2,22,-133.68,6.7211,0.2944
2,10,-133.31,6.8303,0.1849
2,14,-133.34,6.7225,0.2925
2,20,-132.58,6.7229,0.2912
2,16,-133.15,6.7239,0.3348
2,5,-133.03,6.7231,0.2910
2,28,-133.73,6.7220,0.2937
2,4,-131.58,6.7235,0.2765
2,42,-133.02,6.7233,0.2912
2,44,-132.55,6.7235,0.2769
2,11,-132.66,6.7233,0.2925
2,38,-132.95,6.7239,0.2885
2,49,-132.33,6.7245,0.3362
2,39,-132.65,6.7246,0.3363
2,19,-132.70,6.7247,0.3367
2,13,-132.66,6.7252,0.3356
2,32,-133.44,6.7259,0.2917
2,50,-132.73,6.8343,0.1851
3,21,-130.28,6.7176,0.2978
3,23,-131.11,6.7185,0.3054
3,7,-131.13,6.7242,0.2866
3,2,-131.60,6.7200,0.3054
3,27,-130.55,6.7206,0.2978
3,9,-130.68,6.7206,0.2977
3,30,-131.36,6.7206,0.3097
3,29,-131.62,6.7260,0.2864
3,47,-130.59,6.7214,0.2978
3,26,-132.15,6.7211,0.3099
3,3,-130.43,6.7219,0.2978
3,31,-130.67,6.7220,0.2978
3,8,-131.37,6.7267,0.2866
3,34,-130.95,6.7219,0.2977
3,46,-132.16,6.7267,0.4880
3,6,-131.89,6.7217,0.3098
3,17,-130.52,6.7220,0.2977
3,35,-130.67,6.7222,0.2978
3,43,-130.62,6.7221,0.2978
3,40,-128.97,6.7215,0.2887
3,41,-130.51,6.7222,0.2978
3,37,-131.57,6.7269,0.2863
3,18,-130.67,6.7224,0.2978
3,33,-131.62,6.7270,0.2876
3,48,-129.94,6.7218,0.2885
3,24,-131.49,6.7270,0.2863
3,15,-130.41,6.7224,0.2978
3,1,-131.03,6.7223,0.2977
3,36,-130.87,6.7223,0.2977
3,12,-131.09,6.7223,0.2977
3,45,-130.70,6.7224,0.2977
3,25,-129.93,6.7220,0.2886
3,22,-131.66,6.7273,0.4880
3,10,-131.48,6.7273,0.2950
3,14,-130.92,6.7228,0.2978
3,20,-130.52,6.7228,0.2977
3,16,-130.81,6.7224,0.4791
3,5,-130.66,6.7228,0.2977
3,28,-132.34,6.7275,0.4879
3,4,-131.40,6.7228,0.2976
3,42,-130.47,6.7231,0.2977
3,44,-130.59,6.7231,0.2977
