SRC_INDEX,RX_INDEX,CH_GAIN,CH_DELAY,SPREAD
1,28,-119.51,5.3871,0.3404
1,10,-118.76,5.3890,0.3190
1,12,-118.76,5.3910,0.3328
1,32,-118.29,5.3920,0.3335
1,20,-119.37,5.3934,0.3317
1,44,-118.03,5.3908,0.3188
1,36,-119.45,5.3929,0.3325
1,26,-119.06,5.3912,0.3191
1,19,-117.73,5.3935,0.3334
1,23,-116.80,5.3938,0.3332
1,21,-119.36,5.3937,0.3326
1,22,-118.98,5.3919,0.3190
1,1,-117.65,5.3943,0.3334
1,37,-118.35,5.3920,0.3188
1,47,-118.41,5.3923,0.3188
1,8,-118.72,5.3950,0.3423
1,4,-117.67,5.3925,0.3366
1,34,-119.33,5.3916,0.3458
1,41,-119.04,5.3916,0.3459
1,16,-117.98,5.3928,0.3366
1,30,-117.28,5.3954,0.3335
1,45,-119.31,5.3951,0.3328
1,11,-117.74,5.3954,0.3334
1,27,-119.48,5.3933,0.3410
1,3,-117.47,5.3957,0.3337
1,6,-117.48,5.3934,0.3361
1,17,-117.45,5.3956,0.3335
1,48,-118.73,5.3933,0.3189
1,42,-117.67,5.3936,0.3362
1,39,-117.31,5.3958,0.3335
1,43,-118.80,5.3935,0.3190
1,13,-117.67,5.3937,0.3362
1,24,-117.49,5.3960,0.3337
1,46,-118.68,5.3936,0.3189
1,29,-119.01,5.3937,0.3777
1,35,-116.11,5.3942,0.3418
1,14,-119.01,5.3960,0.3328
1,2,-117.42,5.3964,0.3336
1,31,-119.32,5.3941,0.3410
1,15,-119.20,5.3960,0.3326
1,38,-117.35,5.3967,0.3336
1,40,-117.55,5.3967,0.3333
1,33,-117.61,5.3967,0.3332
1,18,-117.68,5.3968,0.3331
1,49,-118.80,5.3949,0.3369
1,7,-117.62,5.3977,0.3337
1,9,-119.55,5.3955,0.3410
1,5,-119.47,5.3958,0.3443
1,50,-119.32,5.3966,0.3777
1,25,-118.91,5.3995,0.3324
2,28,-117.18,5.3820,0.3303
2,12,-118.78,5.3838,0.3392
2,10,-117.05,5.3839,0.3305
2,32,-117.50,5.3843,0.3392
2,20,-118.17,5.3843,0.3404
2,44,-116.95,5.3857,0.3305
2,36,-118.78,5.3846,0.3403
2,26,-118.13,5.3861,0.3301
2,19,-117.26,5.3858,0.3391
2,23,-117.30,5.3861,0.3392
2,21,-119.17,5.3865,0.3392
2,22,-117.96,5.3868,0.3290
2,1,-116.82,5.3865,0.3391
2,37,-117.38,5.3869,0.3289
2,47,-117.62,5.3872,0.3289
2,8,-118.51,5.3860,0.1531
2,4,-117.12,5.3874,0.3288
2,34,-118.01,5.3860,0.1529
2,41,-117.71,5.3860,0.1527
2,16,-117.36,5.3877,0.3289
2,30,-117.28,5.3876,0.3287
2,45,-117.86,5.3873,0.3394
2,11,-117.05,5.3877,0.3368
2,27,-119.50,5.3879,0.3299
2,3,-116.94,5.3879,0.3288
2,6,-117.02,5.3880,0.3288
2,48,-117.89,5.3882,0.3290
2,17,-117.27,5.3879,0.3287
2,42,-117.11,5.3881,0.3288
2,39,-117.17,5.3880,0.3308
2,43,-118.28,5.3879,0.3296
2,13,-117.27,5.3883,0.3288
2,24,-116.90,5.3883,0.3288
2,46,-117.88,5.3885,0.3290
2,29,-119.09,5.3881,0.3296
2,35,-119.11,5.3888,0.3401
2,14,-117.51,5.3883,0.3393
2,2,-117.07,5.3886,0.3287
2,31,-119.02,5.3887,0.3403
2,15,-118.10,5.3888,0.3391
2,38,-117.10,5.3889,0.3288
2,40,-117.22,5.3889,0.3367
2,33,-116.97,5.3890,0.3367
